,left,right,combine
0,",\ZYJBS3[}2%G|'5LW06onC_Q;-N(IP^k]aK!9{D","sy:/HXim) Eb8~+<h*cAF>1feM.ul7j?zqRrwT$VOp@tdx#`=4""gv&U",",\ZYJBS3[}2%G|'5LW06onC_Q;-N(IP^k]aK!9{Dsy:/HXim) Eb8~+<h*cAF>1feM.ul7j?zqRrwT$VOp@tdx#`=4""gv&U"
1,sy:/HXim) Eb8~+<h*cAF>1feM.u,"l7j?zqRrwT$VOp@tdx#`=4""gv&U","sy:/HXim) Eb8~+<h*cAF>1feM.ul7j?zqRrwT$VOp@tdx#`=4""gv&U"
2,",\ZYJBS3[}2%G|'5LW0",6onC_Q;-N(IP^k]aK!9{D,",\ZYJBS3[}2%G|'5LW06onC_Q;-N(IP^k]aK!9{D"
3,l7j?zqRrwT$VOp@,"tdx#`=4""gv&U","l7j?zqRrwT$VOp@tdx#`=4""gv&U"
4,sy:/HXim), Eb8~+<h*cAF>1feM.u,sy:/HXim) Eb8~+<h*cAF>1feM.u
5,6onC_Q;-N(I,P^k]aK!9{D,6onC_Q;-N(IP^k]aK!9{D
6,",\ZYJBS3[",}2%G|'5LW0,",\ZYJBS3[}2%G|'5LW0"
7,tdx#`,"=4""gv&U","tdx#`=4""gv&U"
8,l7j?zqRrwT,$VOp@,l7j?zqRrwT$VOp@
9, Eb8~+<h*cAF,>1feM.u, Eb8~+<h*cAF>1feM.u
10,sy:/,HXim),sy:/HXim)
11,6onC_Q;,-N(I,6onC_Q;-N(I
12,P^k]a,K!9{D,P^k]aK!9{D
13,}2%G,|'5LW0,}2%G|'5LW0
14,"=4""g",v&U,"=4""gv&U"
15,",\ZYJ",BS3[,",\ZYJBS3["
16,tdx,#`,tdx#`
17,$VO,p@,$VOp@
18,>1f,eM.u,>1feM.u
19,l7j?zqR,rwT,l7j?zqRrwT
20, Eb8,~+<h*cAF, Eb8~+<h*cAF
21,sy,:/,sy:/
22,HXi,m),HXim)
23,K!,9{D,K!9{D
24,P^,k]a,P^k]a
25,-N,(I,-N(I
26,6onC,_Q;,6onC_Q;
27,|'5,LW0,|'5LW0
28,v,&U,v&U
29,=4,"""g","=4""g"
30,}2,%G,}2%G
31,BS,3[,BS3[
32,",\",ZYJ,",\ZYJ"
33,p,@,p@
34,td,x,tdx
35,#,`,#`
36,$V,O,$VO
37,~+<h,*cAF,~+<h*cAF
38,eM.,u,eM.u
39,>,1f,>1f
40,l7j,?zqR,l7j?zqR
41,rw,T,rwT
42, ,Eb8, Eb8
43,HX,i,HXi
44,m,),m)
45,s,y,sy
46,:,/,:/
47,_Q,;,_Q;
48,P,^,P^
49,(,I,(I
50,-,N,-N
51,9{,D,9{D
52,K,!,K!
53,L,W0,LW0
54,k],a,k]a
55,6o,nC,6onC
56,|,'5,|'5
57,=,4,=4
58,",",\,",\"
59,B,S,BS
60,"""",g,"""g"
61,Z,YJ,ZYJ
62,3,[,3[
63,%,G,%G
64,},2,}2
65,&,U,&U
66,t,d,td
67,*cA,F,*cAF
68,eM,.,eM.
69,E,b8,Eb8
70,1,f,1f
71,?zq,R,?zqR
72,~+<,h,~+<h
73,r,w,rw
74,l7,j,l7j
75,$,V,$V
76,H,X,HX
77,6,o,6o
78,9,{,9{
79,',5,'5
80,k,],k]
81,n,C,nC
82,_,Q,_Q
83,W,0,W0
84,Y,J,YJ
85,e,M,eM
86,b,8,b8
87,l,7,l7
88,*c,A,*cA
89,?,zq,?zq
90,~+,<,~+<
91,~,+,~+
92,*,c,*c
93,z,q,zq
