,left,right,combine
0,?pb lAk4})]VR-f*:&.y\Q+c=e{aN9~r#tFU`,"vThZDIq(""CE5>G_ns6H!o73LmM;u0JS$[xdYBK@,j2W<wgP8OXz^|1/%i'","?pb lAk4})]VR-f*:&.y\Q+c=e{aN9~r#tFU`vThZDIq(""CE5>G_ns6H!o73LmM;u0JS$[xdYBK@,j2W<wgP8OXz^|1/%i'"
1,"vThZDIq(""CE5>G_ns6H!o73LmM",";u0JS$[xdYBK@,j2W<wgP8OXz^|1/%i'","vThZDIq(""CE5>G_ns6H!o73LmM;u0JS$[xdYBK@,j2W<wgP8OXz^|1/%i'"
2,?pb lAk4})]V,R-f*:&.y\Q+c=e{aN9~r#tFU`,?pb lAk4})]VR-f*:&.y\Q+c=e{aN9~r#tFU`
3,;u0JS$[xdYBK,"@,j2W<wgP8OXz^|1/%i'",";u0JS$[xdYBK@,j2W<wgP8OXz^|1/%i'"
4,"vThZDIq(""CE5>G",_ns6H!o73LmM,"vThZDIq(""CE5>G_ns6H!o73LmM"
5,R-f*:&.,y\Q+c=e{aN9~r#tFU`,R-f*:&.y\Q+c=e{aN9~r#tFU`
6,?pb ,lAk4})]V,?pb lAk4})]V
7,"@,j2W<wgP8",OXz^|1/%i',"@,j2W<wgP8OXz^|1/%i'"
8,;u0JS$,[xdYBK,;u0JS$[xdYBK
9,_ns6H,!o73LmM,_ns6H!o73LmM
10,vThZDIq,"(""CE5>G","vThZDIq(""CE5>G"
11,y\Q+c=e{,aN9~r#tFU`,y\Q+c=e{aN9~r#tFU`
12,R-f,*:&.,R-f*:&.
13,lAk4,})]V,lAk4})]V
14,"@,j2W",<wgP8,"@,j2W<wgP8"
15,OXz^|1,/%i',OXz^|1/%i'
16,?pb, ,?pb 
17,[xdY,BK,[xdYBK
18,!o73,LmM,!o73LmM
19,;u0,JS$,;u0JS$
20,_n,s6H,_ns6H
21,"(""CE",5>G,"(""CE5>G"
22,aN9~r#,tFU`,aN9~r#tFU`
23,vTh,ZDIq,vThZDIq
24,y\Q+c,=e{,y\Q+c=e{
25,*:,&.,*:&.
26,lA,k4,lAk4
27,}),]V,})]V
28,R-,f,R-f
29,<wg,P8,<wgP8
30,?,pb,?pb
31,"@,j",2W,"@,j2W"
32,OXz,^|1,OXz^|1
33,/%i,',/%i'
34,B,K,BK
35,L,mM,LmM
36,;u,0,;u0
37,[x,dY,[xdY
38,J,S$,JS$
39,!o,73,!o73
40,s,6H,s6H
41,5>,G,5>G
42,_,n,_n
43,"(""C",E,"(""CE"
44,tFU,`,tFU`
45,&,.,&.
46,y\Q,+c,y\Q+c
47,Z,DIq,ZDIq
48,aN,9~r#,aN9~r#
49,=e,{,=e{
50,v,Th,vTh
51,*,:,*:
52,R,-,R-
53,],V,]V
54,},),})
55,l,A,lA
56,k,4,k4
57,P,8,P8
58,p,b,pb
59,OX,z,OXz
60,/%,i,/%i
61,"@,",j,"@,j"
62,<w,g,<wg
63,^|,1,^|1
64,2,W,2W
65,;,u,;u
66,d,Y,dY
67,6,H,6H
68,!,o,!o
69,S,$,S$
70,m,M,mM
71,[,x,[x
72,7,3,73
73,5,>,5>
74,9~r,#,9~r#
75,T,h,Th
76,=,e,=e
77,(,"""C","(""C"
78,tF,U,tFU
79,y,\Q,y\Q
80,+,c,+c
81,a,N,aN
82,D,Iq,DIq
83,<,w,<w
84,/,%,/%
85,@,",","@,"
86,O,X,OX
87,^,|,^|
88,I,q,Iq
89,"""",C,"""C"
90,t,F,tF
91,\,Q,\Q
92,9~,r,9~r
93,9,~,9~
