,left,right,combine
0,z*!3E&GvY/P+9A@D)$o6ukUfS#jRi7a5cB>C(8N,"V:qKTgn0<1? OI-F,mp}b]`LQJ\%4d2[;r.'|heX~lWHs_""t=y^w{ZMx","z*!3E&GvY/P+9A@D)$o6ukUfS#jRi7a5cB>C(8NV:qKTgn0<1? OI-F,mp}b]`LQJ\%4d2[;r.'|heX~lWHs_""t=y^w{ZMx"
1,"V:qKTgn0<1? OI-F,mp}b]`","LQJ\%4d2[;r.'|heX~lWHs_""t=y^w{ZMx","V:qKTgn0<1? OI-F,mp}b]`LQJ\%4d2[;r.'|heX~lWHs_""t=y^w{ZMx"
2,z*!3E&GvY/P+9A@D),$o6ukUfS#jRi7a5cB>C(8N,z*!3E&GvY/P+9A@D)$o6ukUfS#jRi7a5cB>C(8N
3,LQJ\%4d2[;r.'|heX~,"lWHs_""t=y^w{ZMx","LQJ\%4d2[;r.'|heX~lWHs_""t=y^w{ZMx"
4,V:qKTgn0<1? OI,"-F,mp}b]`","V:qKTgn0<1? OI-F,mp}b]`"
5,$o6ukUfS#,jRi7a5cB>C(8N,$o6ukUfS#jRi7a5cB>C(8N
6,z*!3E&GvY,/P+9A@D),z*!3E&GvY/P+9A@D)
7,"lWHs_""t=",y^w{ZMx,"lWHs_""t=y^w{ZMx"
8,LQJ\%4d,2[;r.'|heX~,LQJ\%4d2[;r.'|heX~
9,"-F,m",p}b]`,"-F,mp}b]`"
10,V:qKTgn,0<1? OI,V:qKTgn0<1? OI
11,jRi7a5,cB>C(8N,jRi7a5cB>C(8N
12,/P+9,A@D),/P+9A@D)
13,$o6u,kUfS#,$o6ukUfS#
14,z*!3E,&GvY,z*!3E&GvY
15,y^w{,ZMx,y^w{ZMx
16,lWH,"s_""t=","lWHs_""t="
17,2[;r,.'|heX~,2[;r.'|heX~
18,LQJ\,%4d,LQJ\%4d
19,p},b]`,p}b]`
20,-F,",m","-F,m"
21,0<1?, OI,0<1? OI
22,V:qK,Tgn,V:qKTgn
23,cB>C(,8N,cB>C(8N
24,jRi,7a5,jRi7a5
25,A@,D),A@D)
26,/P,+9,/P+9
27,$o,6u,$o6u
28,kUf,S#,kUfS#
29,&G,vY,&GvY
30,z*!,3E,z*!3E
31,Z,Mx,ZMx
32,y^,w{,y^w{
33,s_,"""t=","s_""t="
34,.'|he,X~,.'|heX~
35,lW,H,lWH
36,LQ,J\,LQJ\
37,%,4d,%4d
38,2[,;r,2[;r
39,b,]`,b]`
40, ,OI, OI
41,p,},p}
42,-,F,-F
43,",",m,",m"
44,j,Ri,jRi
45,8,N,8N
46,0<,1?,0<1?
47,Tg,n,Tgn
48,V:,qK,V:qK
49,c,B>C(,cB>C(
50,7,a5,7a5
51,D,),D)
52,k,Uf,kUf
53,6,u,6u
54,$,o,$o
55,v,Y,vY
56,S,#,S#
57,+,9,+9
58,/,P,/P
59,A,@,A@
60,3,E,3E
61,"""t",=,"""t="
62,z*,!,z*!
63,y,^,y^
64,&,G,&G
65,w,{,w{
66,M,x,Mx
67,;,r,;r
68,L,Q,LQ
69,2,[,2[
70,s,_,s_
71,l,W,lW
72,4,d,4d
73,.'|h,e,.'|he
74,X,~,X~
75,],`,]`
76,J,\,J\
77,O,I,OI
78,1,?,1?
79,V,:,V:
80,0,<,0<
81,T,g,Tg
82,a,5,a5
83,B>C,(,B>C(
84,R,i,Ri
85,q,K,qK
86,U,f,Uf
87,z,*,z*
88,"""",t,"""t"
89,.,'|h,.'|h
90,B>,C,B>C
91,',|h,'|h
92,|,h,|h
93,B,>,B>
