,left,right,combine
0,{$&HsjY[zfu?)q14GO}N2AZRk ]Pt*~W;>X,"rL!E%DI:=V9lg@0(<Ub.+-Jvp`5a_/FTQcSyhimC7,|6xM^8nBw'eo#""\dK3","{$&HsjY[zfu?)q14GO}N2AZRk ]Pt*~W;>XrL!E%DI:=V9lg@0(<Ub.+-Jvp`5a_/FTQcSyhimC7,|6xM^8nBw'eo#""\dK3"
1,rL!E%DI:=V9lg@0(<Ub.+-Jv,"p`5a_/FTQcSyhimC7,|6xM^8nBw'eo#""\dK3","rL!E%DI:=V9lg@0(<Ub.+-Jvp`5a_/FTQcSyhimC7,|6xM^8nBw'eo#""\dK3"
2,{$&HsjY[zfu?)q14G,O}N2AZRk ]Pt*~W;>X,{$&HsjY[zfu?)q14GO}N2AZRk ]Pt*~W;>X
3,p`5a_/FTQcSyhimC7,",|6xM^8nBw'eo#""\dK3","p`5a_/FTQcSyhimC7,|6xM^8nBw'eo#""\dK3"
4,rL!E%DI:=V9lg@,0(<Ub.+-Jv,rL!E%DI:=V9lg@0(<Ub.+-Jv
5,O}N2AZRk, ]Pt*~W;>X,O}N2AZRk ]Pt*~W;>X
6,{$&HsjY[,zfu?)q14G,{$&HsjY[zfu?)q14G
7,",|6xM^8n","Bw'eo#""\dK3",",|6xM^8nBw'eo#""\dK3"
8,p`5a_/,FTQcSyhimC7,p`5a_/FTQcSyhimC7
9,0(<Ub,.+-Jv,0(<Ub.+-Jv
10, ]Pt*,~W;>X, ]Pt*~W;>X
11,rL!E%,DI:=V9lg@,rL!E%DI:=V9lg@
12,O}N2,AZRk,O}N2AZRk
13,zfu?),q14G,zfu?)q14G
14,FTQcSy,himC7,FTQcSyhimC7
15,",|6",xM^8n,",|6xM^8n"
16,Bw'eo,"#""\dK3","Bw'eo#""\dK3"
17,{$&H,sjY[,{$&HsjY[
18,p`,5a_/,p`5a_/
19,.+,-Jv,.+-Jv
20,0(<,Ub,0(<Ub
21, ,]Pt*, ]Pt*
22,DI:=V,9lg@,DI:=V9lg@
23,~W,;>X,~W;>X
24,rL,!E%,rL!E%
25,q1,4G,q14G
26,O},N2,O}N2
27,AZ,Rk,AZRk
28,zfu,?),zfu?)
29,FTQ,cSy,FTQcSy
30,hi,mC7,himC7
31,"#""",\dK3,"#""\dK3"
32,s,jY[,sjY[
33,Bw,'eo,Bw'eo
34,{$,&H,{$&H
35,",|",6,",|6"
36,xM^,8n,xM^8n
37,5,a_/,5a_/
38,U,b,Ub
39,-,Jv,-Jv
40,p,`,p`
41,.,+,.+
42,0,(<,0(<
43,~,W,~W
44,;>,X,;>X
45,9l,g@,9lg@
46,r,L,rL
47,]P,t*,]Pt*
48,!,E%,!E%
49,DI:=,V,DI:=V
50,N,2,N2
51,4,G,4G
52,R,k,Rk
53,q,1,q1
54,?,),?)
55,A,Z,AZ
56,O,},O}
57,zf,u,zfu
58,',eo,'eo
59,F,TQ,FTQ
60,a,_/,a_/
61,\,dK3,\dK3
62,8,n,8n
63,{,$,{$
64,",",|,",|"
65,c,Sy,cSy
66,h,i,hi
67,x,M^,xM^
68,mC,7,mC7
69,B,w,Bw
70,jY,[,jY[
71,#,"""","#"""
72,&,H,&H
73,J,v,Jv
74,E,%,E%
75,t,*,t*
76,g,@,g@
77,D,I:=,DI:=
78,],P,]P
79,(,<,(<
80,9,l,9l
81,;,>,;>
82,T,Q,TQ
83,m,C,mC
84,M,^,M^
85,j,Y,jY
86,S,y,Sy
87,e,o,eo
88,dK,3,dK3
89,_,/,_/
90,z,f,zf
91,I,:=,I:=
92,:,=,:=
93,d,K,dK
