,left,right,combine
0,"6.'&`/rX]IRY:3WULMe>+dqnmx0;<z"" bhC@P","Bkit7sla5}uf,)EZ[cNH%pgj9Vo#_w=|(T\$yA-OF4~^D8?!12KvQJG*{S","6.'&`/rX]IRY:3WULMe>+dqnmx0;<z"" bhC@PBkit7sla5}uf,)EZ[cNH%pgj9Vo#_w=|(T\$yA-OF4~^D8?!12KvQJG*{S"
1,"Bkit7sla5}uf,)EZ[cNH%pgj9V",o#_w=|(T\$yA-OF4~^D8?!12KvQJG*{S,"Bkit7sla5}uf,)EZ[cNH%pgj9Vo#_w=|(T\$yA-OF4~^D8?!12KvQJG*{S"
2,6.'&`/rX]IRY:3WULM,"e>+dqnmx0;<z"" bhC@P","6.'&`/rX]IRY:3WULMe>+dqnmx0;<z"" bhC@P"
3,o#_w=|(T\$yA-O,F4~^D8?!12KvQJG*{S,o#_w=|(T\$yA-OF4~^D8?!12KvQJG*{S
4,"Bkit7sla5}uf,",)EZ[cNH%pgj9V,"Bkit7sla5}uf,)EZ[cNH%pgj9V"
5,e>+dqnmx0,";<z"" bhC@P","e>+dqnmx0;<z"" bhC@P"
6,6.'&`/rX]I,RY:3WULM,6.'&`/rX]IRY:3WULM
7,F4~^D8?!1,2KvQJG*{S,F4~^D8?!12KvQJG*{S
8,o#_w=|(,T\$yA-O,o#_w=|(T\$yA-O
9,)EZ[cNH,%pgj9V,)EZ[cNH%pgj9V
10,";<z"" ",bhC@P,";<z"" bhC@P"
11,Bkit7sl,"a5}uf,","Bkit7sla5}uf,"
12,e>+d,qnmx0,e>+dqnmx0
13,RY:3,WULM,RY:3WULM
14,6.'&`,/rX]I,6.'&`/rX]I
15,F4~^D,8?!1,F4~^D8?!1
16,2Kv,QJG*{S,2KvQJG*{S
17,T\$,yA-O,T\$yA-O
18,o#_,w=|(,o#_w=|(
19,%p,gj9V,%pgj9V
20,)EZ[c,NH,)EZ[cNH
21,Bk,it7sl,Bkit7sl
22,;<z,""" ",";<z"" "
23,bhC,@P,bhC@P
24,a5},"uf,","a5}uf,"
25,qn,mx0,qnmx0
26,WU,LM,WULM
27,RY,:3,RY:3
28,e>,+d,e>+d
29,/rX,]I,/rX]I
30,8?,!1,8?!1
31,F4,~^D,F4~^D
32,QJ,G*{S,QJG*{S
33,2K,v,2Kv
34,6.,'&`,6.'&`
35,yA,-O,yA-O
36,o#,_,o#_
37,gj,9V,gj9V
38,T\,$,T\$
39,w=,|(,w=|(
40,N,H,NH
41,%,p,%p
42,)EZ[,c,)EZ[c
43,it,7sl,it7sl
44,;<,z,;<z
45,@,P,@P
46,"""", ,""" "
47,B,k,Bk
48,a5,},a5}
49,bh,C,bhC
50,mx,0,mx0
51,u,"f,","uf,"
52,q,n,qn
53,e,>,e>
54,+,d,+d
55,W,U,WU
56,:,3,:3
57,R,Y,RY
58,L,M,LM
59,],I,]I
60,~,^D,~^D
61,!,1,!1
62,',&`,'&`
63,8,?,8?
64,2,K,2K
65,G*,{S,G*{S
66,/r,X,/rX
67,Q,J,QJ
68,F,4,F4
69,6,.,6.
70,-,O,-O
71,g,j,gj
72,w,=,w=
73,9,V,9V
74,o,#,o#
75,y,A,yA
76,T,\,T\
77,|,(,|(
78,i,t,it
79,),EZ[,)EZ[
80,7,sl,7sl
81,a,5,a5
82,b,h,bh
83,;,<,;<
84,m,x,mx
85,f,",","f,"
86,{,S,{S
87,&,`,&`
88,G,*,G*
89,/,r,/r
90,^,D,^D
91,s,l,sl
92,EZ,[,EZ[
93,E,Z,EZ
