,left,right,combine
0,")pFcBA<zL6#2qrm+@""nCM[X(TY>$s|^k]3`8 %gDa&.","_uG=VRHt~i-U,7l*w5j!K{bfx1/4vQSe90oE}y:hP;O?dZNI'J\W",")pFcBA<zL6#2qrm+@""nCM[X(TY>$s|^k]3`8 %gDa&._uG=VRHt~i-U,7l*w5j!K{bfx1/4vQSe90oE}y:hP;O?dZNI'J\W"
1,"_uG=VRHt~i-U,7l*w5j!K{b",fx1/4vQSe90oE}y:hP;O?dZNI'J\W,"_uG=VRHt~i-U,7l*w5j!K{bfx1/4vQSe90oE}y:hP;O?dZNI'J\W"
2,")pFcBA<zL6#2qrm+@""nCM[X(T",Y>$s|^k]3`8 %gDa&.,")pFcBA<zL6#2qrm+@""nCM[X(TY>$s|^k]3`8 %gDa&."
3,fx1/4vQSe90oE,}y:hP;O?dZNI'J\W,fx1/4vQSe90oE}y:hP;O?dZNI'J\W
4,_uG=VRHt~i-U,",7l*w5j!K{b","_uG=VRHt~i-U,7l*w5j!K{b"
5,Y>$s|^k]3,`8 %gDa&.,Y>$s|^k]3`8 %gDa&.
6,)pFcBA<zL6#2,"qrm+@""nCM[X(T",")pFcBA<zL6#2qrm+@""nCM[X(T"
7,}y:hP,;O?dZNI'J\W,}y:hP;O?dZNI'J\W
8,fx1/4vQSe,90oE,fx1/4vQSe90oE
9,_uG=,VRHt~i-U,_uG=VRHt~i-U
10,",7l*w",5j!K{b,",7l*w5j!K{b"
11,`8 ,%gDa&.,`8 %gDa&.
12,Y>$s|,^k]3,Y>$s|^k]3
13,;O?dZ,NI'J\W,;O?dZNI'J\W
14,)pFcBA<,zL6#2,)pFcBA<zL6#2
15,qrm+@,"""nCM[X(T","qrm+@""nCM[X(T"
16,}y,:hP,}y:hP
17,90,oE,90oE
18,fx1/4v,QSe,fx1/4vQSe
19,5j!,K{b,5j!K{b
20,",7",l*w,",7l*w"
21,VRHt,~i-U,VRHt~i-U
22,_u,G=,_uG=
23,%g,Da&.,%gDa&.
24,`8, ,`8 
25,Y>$,s|,Y>$s|
26,^k,]3,^k]3
27,;O?,dZ,;O?dZ
28,)pF,cBA<,)pFcBA<
29,NI,'J\W,NI'J\W
30,"""nCM",[X(T,"""nCM[X(T"
31,zL,6#2,zL6#2
32,qrm,+@,qrm+@
33,:,hP,:hP
34,o,E,oE
35,9,0,90
36,},y,}y
37,QS,e,QSe
38,",",7,",7"
39,l,*w,l*w
40,G,=,G=
41,Da,&.,Da&.
42,_,u,_u
43,fx,1/4v,fx1/4v
44,VR,Ht,VRHt
45,K{,b,K{b
46,5j,!,5j!
47,~i,-U,~i-U
48,`,8,`8
49,Y>,$,Y>$
50,],3,]3
51,%,g,%g
52,^,k,^k
53,s,|,s|
54,',J\W,'J\W
55,)p,F,)pF
56,h,P,hP
57,[,X(T,[X(T
58,+,@,+@
59,6#,2,6#2
60,;O,?,;O?
61,c,BA<,cBA<
62,"""",nCM,"""nCM"
63,z,L,zL
64,d,Z,dZ
65,q,rm,qrm
66,N,I,NI
67,*,w,*w
68,1,/4v,1/4v
69,5,j,5j
70,f,x,fx
71,~,i,~i
72,V,R,VR
73,K,{,K{
74,D,a,Da
75,&,.,&.
76,Q,S,QS
77,H,t,Ht
78,-,U,-U
79,Y,>,Y>
80,6,#,6#
81,),p,)p
82,nC,M,nCM
83,;,O,;O
84,r,m,rm
85,J\,W,J\W
86,BA,<,BA<
87,X(,T,X(T
88,/,4v,/4v
89,4,v,4v
90,J,\,J\
91,B,A,BA
92,X,(,X(
93,n,C,nC
