,left,right,combine
0,"""@CY%!)D_37f|=8NX;*q<dxer>hs5VAL{vR1jP:.I6zM","?S'#&$}k9p(2~wQT]mWUauF0+bnB-`l,[/4gotZi\G^cJHyEO K","""@CY%!)D_37f|=8NX;*q<dxer>hs5VAL{vR1jP:.I6zM?S'#&$}k9p(2~wQT]mWUauF0+bnB-`l,[/4gotZi\G^cJHyEO K"
1,?S'#&$}k9p(2~wQT]mWUa,"uF0+bnB-`l,[/4gotZi\G^cJHyEO K","?S'#&$}k9p(2~wQT]mWUauF0+bnB-`l,[/4gotZi\G^cJHyEO K"
2,"""@CY%!)D_37f|=8NX;",*q<dxer>hs5VAL{vR1jP:.I6zM,"""@CY%!)D_37f|=8NX;*q<dxer>hs5VAL{vR1jP:.I6zM"
3,"uF0+bnB-`l,[/4got",Zi\G^cJHyEO K,"uF0+bnB-`l,[/4gotZi\G^cJHyEO K"
4,?S'#&$}k9p,(2~wQT]mWUa,?S'#&$}k9p(2~wQT]mWUa
5,*q<dxer>hs5,VAL{vR1jP:.I6zM,*q<dxer>hs5VAL{vR1jP:.I6zM
6,"""@CY%!)D_3",7f|=8NX;,"""@CY%!)D_37f|=8NX;"
7,Zi\G^cJH,yEO K,Zi\G^cJHyEO K
8,uF0+bnB,"-`l,[/4got","uF0+bnB-`l,[/4got"
9,(2~wQ,T]mWUa,(2~wQT]mWUa
10,?S'#&$,}k9p,?S'#&$}k9p
11,VAL{vR1jP,:.I6zM,VAL{vR1jP:.I6zM
12,*q<dxe,r>hs5,*q<dxer>hs5
13,"""@CY%!",)D_3,"""@CY%!)D_3"
14,7f|=,8NX;,7f|=8NX;
15,yEO, K,yEO K
16,uF0,+bnB,uF0+bnB
17,"-`l,[/4",got,"-`l,[/4got"
18,Zi\G^,cJH,Zi\G^cJH
19,T],mWUa,T]mWUa
20,(2,~wQ,(2~wQ
21,}k,9p,}k9p
22,:.I,6zM,:.I6zM
23,VAL,{vR1jP,VAL{vR1jP
24,?S',#&$,?S'#&$
25,r>,hs5,r>hs5
26,*q,<dxe,*q<dxe
27,7f,|=,7f|=
28,8N,X;,8NX;
29,"""@",CY%!,"""@CY%!"
30,)D,_3,)D_3
31, ,K, K
32,y,EO,yEO
33,mWU,a,mWUa
34,"-`l,",[/4,"-`l,[/4"
35,+b,nB,+bnB
36,c,JH,cJH
37,u,F0,uF0
38,go,t,got
39,Zi,\G^,Zi\G^
40,9,p,9p
41,(,2,(2
42,~,wQ,~wQ
43,T,],T]
44,},k,}k
45,h,s5,hs5
46,6z,M,6zM
47,:.,I,:.I
48,<d,xe,<dxe
49,V,AL,VAL
50,r,>,r>
51,?,S',?S'
52,{vR1,jP,{vR1jP
53,#&,$,#&$
54,*,q,*q
55,),D,)D
56,8,N,8N
57,7,f,7f
58,CY%,!,CY%!
59,X,;,X;
60,"""",@,"""@"
61,|,=,|=
62,_,3,_3
63,E,O,EO
64,F,0,F0
65,+,b,+b
66,Z,i,Zi
67,J,H,JH
68,n,B,nB
69,[/,4,[/4
70,-`l,",","-`l,"
71,g,o,go
72,\,G^,\G^
73,mW,U,mWU
74,w,Q,wQ
75,{vR,1,{vR1
76,6,z,6z
77,j,P,jP
78,:,.,:.
79,S,',S'
80,<,d,<d
81,s,5,s5
82,x,e,xe
83,#,&,#&
84,A,L,AL
85,CY,%,CY%
86,m,W,mW
87,G,^,G^
88,[,/,[/
89,-,`l,-`l
90,{,vR,{vR
91,v,R,vR
92,C,Y,CY
93,`,l,`l
