,left,right,combine
0,$L8)tv:IQN.%-k]\|2!s*ZA{h&Eo64#@l3~qF,"OdbxC=0S7w(+[ezKifm5B/TrpcP`a;MUJ9n'>?ju<}gYy_W^RGVX""D ,H1","$L8)tv:IQN.%-k]\|2!s*ZA{h&Eo64#@l3~qFOdbxC=0S7w(+[ezKifm5B/TrpcP`a;MUJ9n'>?ju<}gYy_W^RGVX""D ,H1"
1,OdbxC=0S7w(+[ezKifm5B/Trpc,"P`a;MUJ9n'>?ju<}gYy_W^RGVX""D ,H1","OdbxC=0S7w(+[ezKifm5B/TrpcP`a;MUJ9n'>?ju<}gYy_W^RGVX""D ,H1"
2,$L8)tv:IQN.%-k]\|2,!s*ZA{h&Eo64#@l3~qF,$L8)tv:IQN.%-k]\|2!s*ZA{h&Eo64#@l3~qF
3,P`a;MUJ9n'>,"?ju<}gYy_W^RGVX""D ,H1","P`a;MUJ9n'>?ju<}gYy_W^RGVX""D ,H1"
4,OdbxC=0S7w(+[,ezKifm5B/Trpc,OdbxC=0S7w(+[ezKifm5B/Trpc
5,!s*ZA{h&E,o64#@l3~qF,!s*ZA{h&Eo64#@l3~qF
6,?ju<}gYy_,"W^RGVX""D ,H1","?ju<}gYy_W^RGVX""D ,H1"
7,$L8)tv:,IQN.%-k]\|2,$L8)tv:IQN.%-k]\|2
8,P`a;M,UJ9n'>,P`a;MUJ9n'>
9,OdbxC=,0S7w(+[,OdbxC=0S7w(+[
10,ezKifm5B,/Trpc,ezKifm5B/Trpc
11,o64#,@l3~qF,o64#@l3~qF
12,!s*ZA,{h&E,!s*ZA{h&E
13,$L8,)tv:,$L8)tv:
14,IQN.%-,k]\|2,IQN.%-k]\|2
15,?ju<,}gYy_,?ju<}gYy_
16,W^RGV,"X""D ,H1","W^RGVX""D ,H1"
17,UJ,9n'>,UJ9n'>
18,P`a,;M,P`a;M
19,/T,rpc,/Trpc
20,ezKi,fm5B,ezKifm5B
21,0S7,w(+[,0S7w(+[
22,Odb,xC=,OdbxC=
23,@l3,~qF,@l3~qF
24,!s,*ZA,!s*ZA
25,{h,&E,{h&E
26,o6,4#,o64#
27,)t,v:,)tv:
28,W^RG,V,W^RGV
29,}gY,y_,}gYy_
30,k],\|2,k]\|2
31,IQN.,%-,IQN.%-
32,"X""D"," ,H1","X""D ,H1"
33,$,L8,$L8
34,?,ju<,?ju<
35,9,n'>,9n'>
36,U,J,UJ
37,;,M,;M
38,P,`a,P`a
39,0S,7,0S7
40,xC,=,xC=
41,~q,F,~qF
42,/,T,/T
43,ez,Ki,ezKi
44,w(,+[,w(+[
45,fm,5B,fm5B
46,Od,b,Odb
47,r,pc,rpc
48,@,l3,@l3
49,o,6,o6
50,!,s,!s
51,*Z,A,*ZA
52,&,E,&E
53,4,#,4#
54,{,h,{h
55,n,'>,n'>
56,j,u<,ju<
57,W,^RG,W^RG
58,),t,)t
59,v,:,v:
60,\,|2,\|2
61,"X""",D,"X""D"
62,IQN,.,IQN.
63," ,H",1," ,H1"
64,k,],k]
65,L,8,L8
66,y,_,y_
67,%,-,%-
68,},gY,}gY
69,0,S,0S
70,~,q,~q
71,f,m,fm
72,K,i,Ki
73,`,a,`a
74,O,d,Od
75,w,(,w(
76,+,[,+[
77,5,B,5B
78,x,C,xC
79,l,3,l3
80,e,z,ez
81,p,c,pc
82,*,Z,*Z
83,g,Y,gY
84,u,<,u<
85,|,2,|2
86,',>,'>
87,X,"""","X"""
88, ,",H"," ,H"
89,IQ,N,IQN
90,^R,G,^RG
91,^,R,^R
92,I,Q,IQ
93,",",H,",H"
