,left,right,combine
0,"B>[sG\8#mX`v/w""?R*gP2$YUKH6=yqJ;]t.jhlS","dc:u3{LIDn9^z1Z|!0~bCxF<}V'WA+OT7@4io)a_(f-Nek,&5EMrp%Q ","B>[sG\8#mX`v/w""?R*gP2$YUKH6=yqJ;]t.jhlSdc:u3{LIDn9^z1Z|!0~bCxF<}V'WA+OT7@4io)a_(f-Nek,&5EMrp%Q "
1,dc:u3{LIDn9^z1Z|!0~bCxF<}V,"'WA+OT7@4io)a_(f-Nek,&5EMrp%Q ","dc:u3{LIDn9^z1Z|!0~bCxF<}V'WA+OT7@4io)a_(f-Nek,&5EMrp%Q "
2,"B>[sG\8#mX`v/w""?R*gP",2$YUKH6=yqJ;]t.jhlS,"B>[sG\8#mX`v/w""?R*gP2$YUKH6=yqJ;]t.jhlS"
3,'WA+OT7@4io)a_(,"f-Nek,&5EMrp%Q ","'WA+OT7@4io)a_(f-Nek,&5EMrp%Q "
4,dc:u3{LIDn9^z,1Z|!0~bCxF<}V,dc:u3{LIDn9^z1Z|!0~bCxF<}V
5,2$YUKH6=y,qJ;]t.jhlS,2$YUKH6=yqJ;]t.jhlS
6,B>[sG\8#mX`,"v/w""?R*gP","B>[sG\8#mX`v/w""?R*gP"
7,"f-Nek,&5",EMrp%Q ,"f-Nek,&5EMrp%Q "
8,'WA+O,T7@4io)a_(,'WA+OT7@4io)a_(
9,1Z|!0,~bCxF<}V,1Z|!0~bCxF<}V
10,dc:u3,{LIDn9^z,dc:u3{LIDn9^z
11,qJ;],t.jhlS,qJ;]t.jhlS
12,2$YU,KH6=y,2$YUKH6=y
13,"v/w""?",R*gP,"v/w""?R*gP"
14,B>[sG\,8#mX`,B>[sG\8#mX`
15,EMrp,%Q ,EMrp%Q 
16,f-Ne,"k,&5","f-Nek,&5"
17,T7@4i,o)a_(,T7@4io)a_(
18,~bCx,F<}V,~bCxF<}V
19,'W,A+O,'WA+O
20,1Z,|!0,1Z|!0
21,{LIDn9,^z,{LIDn9^z
22,qJ,;],qJ;]
23,t.j,hlS,t.jhlS
24,dc,:u3,dc:u3
25,KH,6=y,KH6=y
26,R*,gP,R*gP
27,2$,YU,2$YU
28,v/w,"""?","v/w""?"
29,B>[,sG\,B>[sG\
30,8#m,X`,8#mX`
31,%Q, ,%Q 
32,EM,rp,EMrp
33,"k,",&5,"k,&5"
34,f-,Ne,f-Ne
35,T7,@4i,T7@4i
36,o)a,_(,o)a_(
37,|,!0,|!0
38,A+,O,A+O
39,',W,'W
40,F<,}V,F<}V
41,~b,Cx,~bCx
42,^,z,^z
43,1,Z,1Z
44,{LID,n9,{LIDn9
45,6,=y,6=y
46,h,lS,hlS
47,;,],;]
48,q,J,qJ
49,d,c,dc
50,:u,3,:u3
51,t.,j,t.j
52,Y,U,YU
53,g,P,gP
54,R,*,R*
55,2,$,2$
56,K,H,KH
57,"""",?,"""?"
58,X,`,X`
59,s,G\,sG\
60,v/,w,v/w
61,8#,m,8#m
62,B>,[,B>[
63,%,Q,%Q
64,r,p,rp
65,&,5,&5
66,E,M,EM
67,k,",","k,"
68,o),a,o)a
69,@4,i,@4i
70,_,(,_(
71,f,-,f-
72,T,7,T7
73,N,e,Ne
74,A,+,A+
75,F,<,F<
76,},V,}V
77,C,x,Cx
78,~,b,~b
79,!,0,!0
80,n,9,n9
81,t,.,t.
82,{LI,D,{LID
83,l,S,lS
84,=,y,=y
85,:,u,:u
86,G,\,G\
87,v,/,v/
88,B,>,B>
89,8,#,8#
90,o,),o)
91,@,4,@4
92,{L,I,{LI
93,{,L,{L
