,left,right,combine
0,cNZ0]>RD&+Ytz$}Qu)M3bKr^X17Sowy(C|F*kl,"2eT{xVm-fG/:n's.@d_qOJ,Ea\gj9<W`Uh4Pi!HIA6L5[%v?~=8#;Bp"" ","cNZ0]>RD&+Ytz$}Qu)M3bKr^X17Sowy(C|F*kl2eT{xVm-fG/:n's.@d_qOJ,Ea\gj9<W`Uh4Pi!HIA6L5[%v?~=8#;Bp"" "
1,"2eT{xVm-fG/:n's.@d_qOJ,Ea\gj","9<W`Uh4Pi!HIA6L5[%v?~=8#;Bp"" ","2eT{xVm-fG/:n's.@d_qOJ,Ea\gj9<W`Uh4Pi!HIA6L5[%v?~=8#;Bp"" "
2,cNZ0]>RD&+Ytz$}Qu)M3bK,r^X17Sowy(C|F*kl,cNZ0]>RD&+Ytz$}Qu)M3bKr^X17Sowy(C|F*kl
3,9<W`Uh4Pi!HIA6,"L5[%v?~=8#;Bp"" ","9<W`Uh4Pi!HIA6L5[%v?~=8#;Bp"" "
4,2eT{xVm-fG/:n,"'s.@d_qOJ,Ea\gj","2eT{xVm-fG/:n's.@d_qOJ,Ea\gj"
5,r^X17Sow,y(C|F*kl,r^X17Sowy(C|F*kl
6,cNZ0]>RD&,+Ytz$}Qu)M3bK,cNZ0]>RD&+Ytz$}Qu)M3bK
7,L5[%v?~=,"8#;Bp"" ","L5[%v?~=8#;Bp"" "
8,9<W`Uh,4Pi!HIA6,9<W`Uh4Pi!HIA6
9,'s.@d_,"qOJ,Ea\gj","'s.@d_qOJ,Ea\gj"
10,2eT{xV,m-fG/:n,2eT{xVm-fG/:n
11,y(C|,F*kl,y(C|F*kl
12,r^X1,7Sow,r^X17Sow
13,cNZ0,]>RD&,cNZ0]>RD&
14,+Ytz$}Q,u)M3bK,+Ytz$}Qu)M3bK
15,8#;,"Bp"" ","8#;Bp"" "
16,L5[%,v?~=,L5[%v?~=
17,4Pi!H,IA6,4Pi!HIA6
18,9<W,`Uh,9<W`Uh
19,"qOJ,",Ea\gj,"qOJ,Ea\gj"
20,'s.@,d_,'s.@d_
21,m-fG,/:n,m-fG/:n
22,2e,T{xV,2eT{xV
23,y(,C|,y(C|
24,F*,kl,F*kl
25,7S,ow,7Sow
26,]>,RD&,]>RD&
27,r^,X1,r^X1
28,cN,Z0,cNZ0
29,+Ytz$,}Q,+Ytz$}Q
30,u)M,3bK,u)M3bK
31,"Bp""", ,"Bp"" "
32,8#,;,8#;
33,v?,~=,v?~=
34,L5,[%,L5[%
35,4P,i!H,4Pi!H
36,IA,6,IA6
37,`U,h,`Uh
38,9,<W,9<W
39,Ea\,gj,Ea\gj
40,qO,"J,","qOJ,"
41,d,_,d_
42,m-,fG,m-fG
43,/,:n,/:n
44,T{,xV,T{xV
45,'s,.@,'s.@
46,2,e,2e
47,o,w,ow
48,y,(,y(
49,F,*,F*
50,C,|,C|
51,7,S,7S
52,k,l,kl
53,r,^,r^
54,3b,K,3bK
55,u),M,u)M
56,X,1,X1
57,Z,0,Z0
58,c,N,cN
59,+Ytz,$,+Ytz$
60,],>,]>
61,},Q,}Q
62,RD,&,RD&
63,v,?,v?
64,B,"p""","Bp"""
65,8,#,8#
66,~,=,~=
67,[,%,[%
68,L,5,L5
69,i,!H,i!H
70,g,j,gj
71,4,P,4P
72,Ea,\,Ea\
73,<,W,<W
74,`,U,`U
75,J,",","J,"
76,I,A,IA
77,q,O,qO
78,.,@,.@
79,',s,'s
80,T,{,T{
81,:,n,:n
82,m,-,m-
83,f,G,fG
84,x,V,xV
85,u,),u)
86,3,b,3b
87,R,D,RD
88,+,Ytz,+Ytz
89,p,"""","p"""
90,!,H,!H
91,E,a,Ea
92,Yt,z,Ytz
93,Y,t,Yt
