,left,right,combine
0,"&A a1[-8G0@2Qpc,k.eX)t~?MK<4ErB\zxn","gsj`To6q*3IYF;WDw#h7lH>P}^S5fLN_+(JV9ibO/yC'$!|v%mRZ{]:Ud""=u","&A a1[-8G0@2Qpc,k.eX)t~?MK<4ErB\zxngsj`To6q*3IYF;WDw#h7lH>P}^S5fLN_+(JV9ibO/yC'$!|v%mRZ{]:Ud""=u"
1,gsj`To6q*3IYF;WDw#h7lH,">P}^S5fLN_+(JV9ibO/yC'$!|v%mRZ{]:Ud""=u","gsj`To6q*3IYF;WDw#h7lH>P}^S5fLN_+(JV9ibO/yC'$!|v%mRZ{]:Ud""=u"
2,"&A a1[-8G0@2Qpc,k.",eX)t~?MK<4ErB\zxn,"&A a1[-8G0@2Qpc,k.eX)t~?MK<4ErB\zxn"
3,>P}^S5fLN_+(JV,"9ibO/yC'$!|v%mRZ{]:Ud""=u",">P}^S5fLN_+(JV9ibO/yC'$!|v%mRZ{]:Ud""=u"
4,gsj`To6q*3IY,F;WDw#h7lH,gsj`To6q*3IYF;WDw#h7lH
5,eX)t~?MK,<4ErB\zxn,eX)t~?MK<4ErB\zxn
6,9ibO/yC'$!,"|v%mRZ{]:Ud""=u","9ibO/yC'$!|v%mRZ{]:Ud""=u"
7,&A a1[-,"8G0@2Qpc,k.","&A a1[-8G0@2Qpc,k."
8,>P}^S5,fLN_+(JV,>P}^S5fLN_+(JV
9,gsj`To,6q*3IY,gsj`To6q*3IY
10,F;WD,w#h7lH,F;WDw#h7lH
11,<4Er,B\zxn,<4ErB\zxn
12,eX)t,~?MK,eX)t~?MK
13,&A ,a1[-,&A a1[-
14,8G0@2Qp,"c,k.","8G0@2Qpc,k."
15,9ibO,/yC'$!,9ibO/yC'$!
16,|v%mRZ{],":Ud""=u","|v%mRZ{]:Ud""=u"
17,fLN,_+(JV,fLN_+(JV
18,gsj,`To,gsj`To
19,F;,WD,F;WD
20,>P},^S5,>P}^S5
21,w#h7,lH,w#h7lH
22,6q*,3IY,6q*3IY
23,B\,zxn,B\zxn
24,eX,)t,eX)t
25,~?,MK,~?MK
26,<4,Er,<4Er
27,9i,bO,9ibO
28,":Ud""",=u,":Ud""=u"
29,|v%m,RZ{],|v%mRZ{]
30,a,1[-,a1[-
31,"c,k",.,"c,k."
32,/yC,'$!,/yC'$!
33,&A, ,&A 
34,8G,0@2Qp,8G0@2Qp
35,_,+(JV,_+(JV
36,f,LN,fLN
37,w#,h7,w#h7
38,`T,o,`To
39,^S,5,^S5
40,F,;,F;
41,3I,Y,3IY
42,W,D,WD
43,6,q*,6q*
44,gs,j,gsj
45,>P,},>P}
46,l,H,lH
47,z,xn,zxn
48,<,4,<4
49,),t,)t
50,E,r,Er
51,e,X,eX
52,~,?,~?
53,M,K,MK
54,B,\,B\
55,b,O,bO
56,RZ,{],RZ{]
57,/y,C,/yC
58,8,G,8G
59,&,A,&A
60,c,",k","c,k"
61,+(,JV,+(JV
62,:,"Ud""",":Ud"""
63,1[,-,1[-
64,=,u,=u
65,|v%,m,|v%m
66,0@2,Qp,0@2Qp
67,9,i,9i
68,'$,!,'$!
69,x,n,xn
70,`,T,`T
71,3,I,3I
72,h,7,h7
73,L,N,LN
74,g,s,gs
75,^,S,^S
76,w,#,w#
77,>,P,>P
78,q,*,q*
79,J,V,JV
80,',$,'$
81,R,Z,RZ
82,+,(,+(
83,U,"d""","Ud"""
84,",",k,",k"
85,{,],{]
86,1,[,1[
87,Q,p,Qp
88,|v,%,|v%
89,/,y,/y
90,0@,2,0@2
91,0,@,0@
92,d,"""","d"""
93,|,v,|v
