,left,right,combine
0,|};.%bu&\rF5s@h1]Yi*`6f(ow43Zpmn/<UyGxHCRjK,"eTQ,_9k2Nz{""#DOaI:Ld ~[c'+^q8)S0!?t-V$>MgvXPW7l=JEAB","|};.%bu&\rF5s@h1]Yi*`6f(ow43Zpmn/<UyGxHCRjKeTQ,_9k2Nz{""#DOaI:Ld ~[c'+^q8)S0!?t-V$>MgvXPW7l=JEAB"
1,"eTQ,_9k2Nz{""#DOaI:Ld ~[c'",+^q8)S0!?t-V$>MgvXPW7l=JEAB,"eTQ,_9k2Nz{""#DOaI:Ld ~[c'+^q8)S0!?t-V$>MgvXPW7l=JEAB"
2,|};.%bu&\rF5s@h1]Yi,*`6f(ow43Zpmn/<UyGxHCRjK,|};.%bu&\rF5s@h1]Yi*`6f(ow43Zpmn/<UyGxHCRjK
3,+^q8)S0!?t-V$,>MgvXPW7l=JEAB,+^q8)S0!?t-V$>MgvXPW7l=JEAB
4,"eTQ,_9k2Nz{""",#DOaI:Ld ~[c',"eTQ,_9k2Nz{""#DOaI:Ld ~[c'"
5,*`6f(ow4,3Zpmn/<UyGxHCRjK,*`6f(ow43Zpmn/<UyGxHCRjK
6,|};.%bu&\r,F5s@h1]Yi,|};.%bu&\rF5s@h1]Yi
7,>MgvXPW,7l=JEAB,>MgvXPW7l=JEAB
8,+^q8),S0!?t-V$,+^q8)S0!?t-V$
9,#DOaI:L,d ~[c',#DOaI:Ld ~[c'
10,"eTQ,_9","k2Nz{""","eTQ,_9k2Nz{"""
11,3Zpm,n/<UyGxHCRjK,3Zpmn/<UyGxHCRjK
12,*`6f,(ow4,*`6f(ow4
13,|};.%,bu&\r,|};.%bu&\r
14,F5s@h1,]Yi,F5s@h1]Yi
15,7l,=JEAB,7l=JEAB
16,+^,q8),+^q8)
17,S0!?,t-V$,S0!?t-V$
18,>Mg,vXPW,>MgvXPW
19,d ,~[c',d ~[c'
20,#DOa,I:L,#DOaI:L
21,eT,"Q,_9","eTQ,_9"
22,n/<UyGxH,CRjK,n/<UyGxHCRjK
23,k2N,"z{""","k2Nz{"""
24,3Z,pm,3Zpm
25,(o,w4,(ow4
26,*`,6f,*`6f
27,|};,.%,|};.%
28,bu&,\r,bu&\r
29,F5s,@h1,F5s@h1
30,],Yi,]Yi
31,=,JEAB,=JEAB
32,7,l,7l
33,t-,V$,t-V$
34,vX,PW,vXPW
35,S0,!?,S0!?
36,~[,c',~[c'
37,+,^,+^
38,>,Mg,>Mg
39,q8,),q8)
40,I,:L,I:L
41,d, ,d 
42,CR,jK,CRjK
43,#,DOa,#DOa
44,z{,"""","z{"""
45,e,T,eT
46,k,2N,k2N
47,n/<,UyGxH,n/<UyGxH
48,"Q,_",9,"Q,_9"
49,6,f,6f
50,3,Z,3Z
51,(,o,(o
52,p,m,pm
53,w,4,w4
54,\,r,\r
55,bu,&,bu&
56,@,h1,@h1
57,*,`,*`
58,Y,i,Yi
59,|,};,|};
60,.,%,.%
61,JE,AB,JEAB
62,F5,s,F5s
63,~,[,~[
64,c,',c'
65,M,g,Mg
66,v,X,vX
67,t,-,t-
68,P,W,PW
69,V,$,V$
70,S,0,S0
71,q,8,q8
72,!,?,!?
73,:,L,:L
74,DO,a,DOa
75,2,N,2N
76,"Q,",_,"Q,_"
77,z,{,z{
78,UyGx,H,UyGxH
79,n,/<,n/<
80,C,R,CR
81,j,K,jK
82,h,1,h1
83,J,E,JE
84,A,B,AB
85,F,5,F5
86,b,u,bu
87,},;,};
88,Q,",","Q,"
89,D,O,DO
90,/,<,/<
91,Uy,Gx,UyGx
92,U,y,Uy
93,G,x,Gx
