,left,right,combine
0,r`GVm$v/i>2gKcJO(1*[SRwE}F~UY_+ICelW!),"X?o%{;Nzq8-ZP7]j=h63yMAnQbxds: k\""',^<4f90Tt@u5LaB#&p.H|D","r`GVm$v/i>2gKcJO(1*[SRwE}F~UY_+ICelW!)X?o%{;Nzq8-ZP7]j=h63yMAnQbxds: k\""',^<4f90Tt@u5LaB#&p.H|D"
1,X?o%{;Nzq8-ZP7]j=h63yMAn,"Qbxds: k\""',^<4f90Tt@u5LaB#&p.H|D","X?o%{;Nzq8-ZP7]j=h63yMAnQbxds: k\""',^<4f90Tt@u5LaB#&p.H|D"
2,r`GVm$v/i>2gKcJO(1*[S,RwE}F~UY_+ICelW!),r`GVm$v/i>2gKcJO(1*[SRwE}F~UY_+ICelW!)
3,"Qbxds: k\""',^<4f",90Tt@u5LaB#&p.H|D,"Qbxds: k\""',^<4f90Tt@u5LaB#&p.H|D"
4,X?o%{;Nzq,8-ZP7]j=h63yMAn,X?o%{;Nzq8-ZP7]j=h63yMAn
5,RwE}F~UY_,+ICelW!),RwE}F~UY_+ICelW!)
6,r`GVm$v/,i>2gKcJO(1*[S,r`GVm$v/i>2gKcJO(1*[S
7,90Tt@u5LaB,#&p.H|D,90Tt@u5LaB#&p.H|D
8,Qbxds: ,"k\""',^<4f","Qbxds: k\""',^<4f"
9,8-ZP7]j=,h63yMAn,8-ZP7]j=h63yMAn
10,X?o%{,;Nzq,X?o%{;Nzq
11,+ICe,lW!),+ICelW!)
12,RwE}F,~UY_,RwE}F~UY_
13,i>2gK,cJO(1*[S,i>2gKcJO(1*[S
14,r`GV,m$v/,r`GVm$v/
15,#&p,.H|D,#&p.H|D
16,"k\""'",",^<4f","k\""',^<4f"
17,90Tt@u,5LaB,90Tt@u5LaB
18,Qbxd,s: ,Qbxds: 
19,8-ZP7,]j=,8-ZP7]j=
20,;N,zq,;Nzq
21,h63,yMAn,h63yMAn
22,X?,o%{,X?o%{
23,+I,Ce,+ICe
24,lW,!),lW!)
25,~U,Y_,~UY_
26,cJO,(1*[S,cJO(1*[S
27,Rw,E}F,RwE}F
28,i>,2gK,i>2gK
29,m$,v/,m$v/
30,r`,GV,r`GV
31,.H,|D,.H|D
32,#&,p,#&p
33,k\,"""'","k\""'"
34,",^",<4f,",^<4f"
35,5L,aB,5LaB
36,s:, ,s: 
37,90T,t@u,90Tt@u
38,Qb,xd,Qbxd
39,;,N,;N
40,z,q,zq
41,h6,3,h63
42,8-Z,P7,8-ZP7
43,],j=,]j=
44,yM,An,yMAn
45,o,%{,o%{
46,X,?,X?
47,+,I,+I
48,C,e,Ce
49,!,),!)
50,l,W,lW
51,Y,_,Y_
52,E,}F,E}F
53,c,JO,cJO
54,~,U,~U
55,R,w,Rw
56,(1*[,S,(1*[S
57,2g,K,2gK
58,i,>,i>
59,r,`,r`
60,G,V,GV
61,|,D,|D
62,v,/,v/
63,m,$,m$
64,.,H,.H
65,x,d,xd
66,<,4f,<4f
67,t@,u,t@u
68,s,:,s:
69,",",^,",^"
70,5,L,5L
71,k,\,k\
72,90,T,90T
73,a,B,aB
74,"""",',"""'"
75,#,&,#&
76,Q,b,Qb
77,y,M,yM
78,%,{,%{
79,A,n,An
80,j,=,j=
81,h,6,h6
82,8-,Z,8-Z
83,P,7,P7
84,(,1*[,(1*[
85,J,O,JO
86,2,g,2g
87,},F,}F
88,9,0,90
89,4,f,4f
90,t,@,t@
91,8,-,8-
92,1*,[,1*[
93,1,*,1*
