,left,right,combine
0,Vj2>ThaPY*-p<]oZ|+LA(t10#d{q?37\fDz,"~w^K!N""&Hx.y;5XsFnIr/Q'RiuWeJOb%),Clv}`84M=GcS9[6:B_ @$mEkUg","Vj2>ThaPY*-p<]oZ|+LA(t10#d{q?37\fDz~w^K!N""&Hx.y;5XsFnIr/Q'RiuWeJOb%),Clv}`84M=GcS9[6:B_ @$mEkUg"
1,"~w^K!N""&Hx.y;5XsFnIr/Q'Riu","WeJOb%),Clv}`84M=GcS9[6:B_ @$mEkUg","~w^K!N""&Hx.y;5XsFnIr/Q'RiuWeJOb%),Clv}`84M=GcS9[6:B_ @$mEkUg"
2,Vj2>ThaPY*-p<]oZ|+,LA(t10#d{q?37\fDz,Vj2>ThaPY*-p<]oZ|+LA(t10#d{q?37\fDz
3,"WeJOb%),Clv}`84M=G",cS9[6:B_ @$mEkUg,"WeJOb%),Clv}`84M=GcS9[6:B_ @$mEkUg"
4,"~w^K!N""&Hx.y;",5XsFnIr/Q'Riu,"~w^K!N""&Hx.y;5XsFnIr/Q'Riu"
5,LA(t10#d{,q?37\fDz,LA(t10#d{q?37\fDz
6,Vj2>ThaP,Y*-p<]oZ|+,Vj2>ThaPY*-p<]oZ|+
7,cS9[6:B_, @$mEkUg,cS9[6:B_ @$mEkUg
8,"WeJOb%),",Clv}`84M=G,"WeJOb%),Clv}`84M=G"
9,5XsF,nIr/Q'Riu,5XsFnIr/Q'Riu
10,"~w^K!N""&",Hx.y;,"~w^K!N""&Hx.y;"
11,LA(t,10#d{,LA(t10#d{
12,q?37\,fDz,q?37\fDz
13,Y*-p<,]oZ|+,Y*-p<]oZ|+
14,Vj2>,ThaP,Vj2>ThaP
15, @$,mEkUg, @$mEkUg
16,WeJO,"b%),","WeJOb%),"
17,Clv}`8,4M=G,Clv}`84M=G
18,cS9[6,:B_,cS9[6:B_
19,nIr/,Q'Riu,nIr/Q'Riu
20,5X,sF,5XsF
21,Hx,.y;,Hx.y;
22,LA,(t,LA(t
23,q?,37\,q?37\
24,~w^,"K!N""&","~w^K!N""&"
25,]o,Z|+,]oZ|+
26,f,Dz,fDz
27,10#,d{,10#d{
28,Y*,-p<,Y*-p<
29,Th,aP,ThaP
30,mEk,Ug,mEkUg
31,Vj,2>,Vj2>
32, ,@$, @$
33,:,B_,:B_
34,b%),",","b%),"
35,c,S9[6,cS9[6
36,4M,=G,4M=G
37,Clv,}`8,Clv}`8
38,Q',Riu,Q'Riu
39,WeJ,O,WeJO
40,n,Ir/,nIr/
41,s,F,sF
42,.y,;,.y;
43,5,X,5X
44,H,x,Hx
45,],o,]o
46,~w,^,~w^
47,(,t,(t
48,Z|,+,Z|+
49,"K!N""",&,"K!N""&"
50,10,#,10#
51,q,?,q?
52,L,A,LA
53,3,7\,37\
54,-,p<,-p<
55,d,{,d{
56,D,z,Dz
57,U,g,Ug
58,2,>,2>
59,a,P,aP
60,@,$,@$
61,Y,*,Y*
62,m,Ek,mEk
63,V,j,Vj
64,T,h,Th
65,R,iu,Riu
66,S,9[6,S9[6
67,Ir,/,Ir/
68,b%,),b%)
69,We,J,WeJ
70,=,G,=G
71,}`,8,}`8
72,B,_,B_
73,Q,',Q'
74,C,lv,Clv
75,4,M,4M
76,.,y,.y
77,Z,|,Z|
78,~,w,~w
79,K,"!N""","K!N"""
80,1,0,10
81,7,\,7\
82,p,<,p<
83,E,k,Ek
84,i,u,iu
85,l,v,lv
86,},`,}`
87,I,r,Ir
88,b,%,b%
89,W,e,We
90,9,[6,9[6
91,!,"N""","!N"""
92,N,"""","N"""
93,[,6,[6
