,left,right,combine
0,}h/>aZMTe#VJx{n9B;Y]|^D@zN7\tF$62-AqL`jKv,"b0rgfcsEPmW84'l)+[dy%w,G~Xik.I_HQ<Ru!5U=pCo? *:31S""(&O","}h/>aZMTe#VJx{n9B;Y]|^D@zN7\tF$62-AqL`jKvb0rgfcsEPmW84'l)+[dy%w,G~Xik.I_HQ<Ru!5U=pCo? *:31S""(&O"
1,b0rgfcsEPmW84'l)+[dy%w,",G~Xik.I_HQ<Ru!5U=pCo? *:31S""(&O","b0rgfcsEPmW84'l)+[dy%w,G~Xik.I_HQ<Ru!5U=pCo? *:31S""(&O"
2,}h/>aZMTe#VJx{n9B;Y,]|^D@zN7\tF$62-AqL`jKv,}h/>aZMTe#VJx{n9B;Y]|^D@zN7\tF$62-AqL`jKv
3,",G~Xik.I_HQ<Ru!5U=","pCo? *:31S""(&O",",G~Xik.I_HQ<Ru!5U=pCo? *:31S""(&O"
4,b0rgfcsE,PmW84'l)+[dy%w,b0rgfcsEPmW84'l)+[dy%w
5,]|^D@zN7\t,F$62-AqL`jKv,]|^D@zN7\tF$62-AqL`jKv
6,}h/>aZMT,e#VJx{n9B;Y,}h/>aZMTe#VJx{n9B;Y
7,pCo? *:,"31S""(&O","pCo? *:31S""(&O"
8,",G~Xik.I_H",Q<Ru!5U=,",G~Xik.I_HQ<Ru!5U="
9,PmW84',l)+[dy%w,PmW84'l)+[dy%w
10,b0rg,fcsE,b0rgfcsE
11,F$62-AqL,`jKv,F$62-AqL`jKv
12,]|^D@,zN7\t,]|^D@zN7\t
13,e#VJx{,n9B;Y,e#VJx{n9B;Y
14,"31S""(",&O,"31S""(&O"
15,}h/>,aZMT,}h/>aZMT
16,pCo? ,*:,pCo? *:
17,l)+,[dy%w,l)+[dy%w
18,Q<Ru,!5U=,Q<Ru!5U=
19,",G~Xik.",I_H,",G~Xik.I_H"
20,Pm,W84',PmW84'
21,b0,rg,b0rg
22,`j,Kv,`jKv
23,fc,sE,fcsE
24,F$6,2-AqL,F$62-AqL
25,zN7,\t,zN7\t
26,n9B,;Y,n9B;Y
27,]|^,D@,]|^D@
28,e#V,Jx{,e#VJx{
29,aZ,MT,aZMT
30,31,"S""(","31S""("
31,}h,/>,}h/>
32,&,O,&O
33,*,:,*:
34,pCo?, ,pCo? 
35,[dy,%w,[dy%w
36,!5,U=,!5U=
37,W8,4',W84'
38,I_,H,I_H
39,",G~",Xik.,",G~Xik."
40,l,)+,l)+
41,Q<,Ru,Q<Ru
42,r,g,rg
43,b,0,b0
44,f,c,fc
45,K,v,Kv
46,s,E,sE
47,`,j,`j
48,P,m,Pm
49,2-Aq,L,2-AqL
50,z,N7,zN7
51,n9,B,n9B
52,\,t,\t
53,Jx,{,Jx{
54,D,@,D@
55,;,Y,;Y
56,]|,^,]|^
57,F$,6,F$6
58,e,#V,e#V
59,S,"""(","S""("
60,},h,}h
61,/,>,/>
62,a,Z,aZ
63,3,1,31
64,M,T,MT
65,Q,<,Q<
66,!,5,!5
67,4,',4'
68,%,w,%w
69,W,8,W8
70,[d,y,[dy
71,",",G~,",G~"
72,U,=,U=
73,I,_,I_
74,X,ik.,Xik.
75,pC,o?,pCo?
76,),+,)+
77,R,u,Ru
78,2-A,q,2-Aq
79,F,$,F$
80,#,V,#V
81,J,x,Jx
82,],|,]|
83,n,9,n9
84,N,7,N7
85,"""",(,"""("
86,o,?,o?
87,p,C,pC
88,[,d,[d
89,ik,.,ik.
90,G,~,G~
91,2,-A,2-A
92,-,A,-A
93,i,k,ik
