,left,right,combine
0,"Z""duv}4QY0EbGT9HOw!W1en=B;#_$M&) +LC[x|'S.f","kgI@3P:lVrDz`ai^m826{]FNsXAK\%(p5*,cU/?hoqR~Jy><-j7t","Z""duv}4QY0EbGT9HOw!W1en=B;#_$M&) +LC[x|'S.fkgI@3P:lVrDz`ai^m826{]FNsXAK\%(p5*,cU/?hoqR~Jy><-j7t"
1,kgI@3P:lVrDz`ai^m826{,"]FNsXAK\%(p5*,cU/?hoqR~Jy><-j7t","kgI@3P:lVrDz`ai^m826{]FNsXAK\%(p5*,cU/?hoqR~Jy><-j7t"
2,"Z""duv}4QY0EbGT9HOw!W1en=",B;#_$M&) +LC[x|'S.f,"Z""duv}4QY0EbGT9HOw!W1en=B;#_$M&) +LC[x|'S.f"
3,"]FNsXAK\%(p5*,",cU/?hoqR~Jy><-j7t,"]FNsXAK\%(p5*,cU/?hoqR~Jy><-j7t"
4,kgI@3P:lVrDz,`ai^m826{,kgI@3P:lVrDz`ai^m826{
5,B;#_$M&), +LC[x|'S.f,B;#_$M&) +LC[x|'S.f
6,"Z""duv}4QY0EbGT",9HOw!W1en=,"Z""duv}4QY0EbGT9HOw!W1en="
7,cU/?hoqR,~Jy><-j7t,cU/?hoqR~Jy><-j7t
8,]FNsX,"AK\%(p5*,","]FNsXAK\%(p5*,"
9,`ai^,m826{,`ai^m826{
10,kgI@3P,:lVrDz,kgI@3P:lVrDz
11, +LC,[x|'S.f, +LC[x|'S.f
12,B;#_,$M&),B;#_$M&)
13,9HOw!W,1en=,9HOw!W1en=
14,"Z""du",v}4QY0EbGT,"Z""duv}4QY0EbGT"
15,~Jy><,-j7t,~Jy><-j7t
16,cU/?,hoqR,cU/?hoqR
17,AK\%(,"p5*,","AK\%(p5*,"
18,]F,NsX,]FNsX
19,m82,6{,m826{
20,`a,i^,`ai^
21,kgI@,3P,kgI@3P
22,[x|,'S.f,[x|'S.f
23,:lV,rDz,:lVrDz
24, +,LC, +LC
25,$M,&),$M&)
26,B;,#_,B;#_
27,9HOw,!W,9HOw!W
28,v}4QY,0EbGT,v}4QY0EbGT
29,1e,n=,1en=
30,~J,y><,~Jy><
31,"Z""",du,"Z""du"
32,-j,7t,-j7t
33,ho,qR,hoqR
34,p5,"*,","p5*,"
35,cU,/?,cU/?
36,AK,\%(,AK\%(
37,Ns,X,NsX
38,i,^,i^
39,m,82,m82
40,],F,]F
41,6,{,6{
42,`,a,`a
43,rD,z,rDz
44,3,P,3P
45,[x,|,[x|
46,:l,V,:lV
47,kgI,@,kgI@
48,'S,.f,'S.f
49, ,+, +
50,L,C,LC
51,&,),&)
52,$,M,$M
53,#,_,#_
54,0E,bGT,0EbGT
55,9H,Ow,9HOw
56,1,e,1e
57,!,W,!W
58,B,;,B;
59,n,=,n=
60,v}4Q,Y,v}4QY
61,-,j,-j
62,q,R,qR
63,y,><,y><
64,~,J,~J
65,Z,"""","Z"""
66,d,u,du
67,7,t,7t
68,h,o,ho
69,N,s,Ns
70,/,?,/?
71,p,5,p5
72,A,K,AK
73,\%,(,\%(
74,c,U,cU
75,*,",","*,"
76,8,2,82
77,[,x,[x
78,r,D,rD
79,kg,I,kgI
80,.,f,.f
81,:,l,:l
82,',S,'S
83,v,}4Q,v}4Q
84,9,H,9H
85,O,w,Ow
86,0,E,0E
87,b,GT,bGT
88,>,<,><
89,\,%,\%
90,k,g,kg
91,G,T,GT
92,}4,Q,}4Q
93,},4,}4
