,left,right,combine
0,BUVlfSC+h=}'[ \2^dWz!D1*<igN.?t-4@%sOA,"m&{E|vpQu7JL$9_0)PHa5rFYe(]qT;>GZn`X~yk/:Rcj3KMIx#b8,6""wo","BUVlfSC+h=}'[ \2^dWz!D1*<igN.?t-4@%sOAm&{E|vpQu7JL$9_0)PHa5rFYe(]qT;>GZn`X~yk/:Rcj3KMIx#b8,6""wo"
1,m&{E|vpQu7JL$9_0)PHa5rFYe(]qT,";>GZn`X~yk/:Rcj3KMIx#b8,6""wo","m&{E|vpQu7JL$9_0)PHa5rFYe(]qT;>GZn`X~yk/:Rcj3KMIx#b8,6""wo"
2,BUVlfSC+h=}'[ ,\2^dWz!D1*<igN.?t-4@%sOA,BUVlfSC+h=}'[ \2^dWz!D1*<igN.?t-4@%sOA
3,;>GZn`X~yk/:Rcj3,"KMIx#b8,6""wo",";>GZn`X~yk/:Rcj3KMIx#b8,6""wo"
4,m&{E|vpQu7JL$9,_0)PHa5rFYe(]qT,m&{E|vpQu7JL$9_0)PHa5rFYe(]qT
5,\2^dWz!D1*<igN.,?t-4@%sOA,\2^dWz!D1*<igN.?t-4@%sOA
6,BUVlfSC+,h=}'[ ,BUVlfSC+h=}'[ 
7,KMIx#,"b8,6""wo","KMIx#b8,6""wo"
8,;>GZn`X~,yk/:Rcj3,;>GZn`X~yk/:Rcj3
9,_0)PHa5rF,Ye(]qT,_0)PHa5rFYe(]qT
10,m&{E,|vpQu7JL$9,m&{E|vpQu7JL$9
11,?t-4@,%sOA,?t-4@%sOA
12,h=},'[ ,h=}'[ 
13,\2^dWz!,D1*<igN.,\2^dWz!D1*<igN.
14,"b8,","6""wo","b8,6""wo"
15,BUVl,fSC+,BUVlfSC+
16,KMI,x#,KMIx#
17,yk/:R,cj3,yk/:Rcj3
18,Ye(,]qT,Ye(]qT
19,_0)PH,a5rF,_0)PHa5rF
20,;>G,Zn`X~,;>GZn`X~
21,|vpQ,u7JL$9,|vpQu7JL$9
22,m&,{E,m&{E
23,%s,OA,%sOA
24,\2^,dWz!,\2^dWz!
25,?t,-4@,?t-4@
26,h,=},h=}
27,'[, ,'[ 
28,D1*<,igN.,D1*<igN.
29,fS,C+,fSC+
30,b,"8,","b8,"
31,"6""",wo,"6""wo"
32,B,UVl,BUVl
33,x,#,x#
34,K,MI,KMI
35,cj,3,cj3
36,],qT,]qT
37,;,>G,;>G
38,a,5rF,a5rF
39,yk,/:R,yk/:R
40,Zn`,X~,Zn`X~
41,u,7JL$9,u7JL$9
42,Ye,(,Ye(
43,_0,)PH,_0)PH
44,|v,pQ,|vpQ
45,{,E,{E
46,m,&,m&
47,O,A,OA
48,?,t,?t
49,%,s,%s
50,\,2^,\2^
51,',[,'[
52,-,4@,-4@
53,dW,z!,dWz!
54,=,},=}
55,ig,N.,igN.
56,D1,*<,D1*<
57,w,o,wo
58,6,"""","6"""
59,8,",","8,"
60,f,S,fS
61,C,+,C+
62,U,Vl,UVl
63,M,I,MI
64,>,G,>G
65,_,0,_0
66,Zn,`,Zn`
67,)P,H,)PH
68,q,T,qT
69,y,k,yk
70,/,:R,/:R
71,c,j,cj
72,p,Q,pQ
73,7J,L$9,7JL$9
74,5,rF,5rF
75,X,~,X~
76,Y,e,Ye
77,|,v,|v
78,d,W,dW
79,D,1,D1
80,i,g,ig
81,*,<,*<
82,z,!,z!
83,4,@,4@
84,N,.,N.
85,2,^,2^
86,V,l,Vl
87,Z,n,Zn
88,r,F,rF
89,:,R,:R
90,7,J,7J
91,),P,)P
92,L$,9,L$9
93,L,$,L$
