,left,right,combine
0,"~J_/Zzh\(X8A.|[Fj*Dvn!)EgH6`WoKI$Bt,e","^PN{4y5qm'Cu<L72s%Ob1@Y0}i""#+M-;]p >9V=Rd3wlc&k:?TrUaQGSfx","~J_/Zzh\(X8A.|[Fj*Dvn!)EgH6`WoKI$Bt,e^PN{4y5qm'Cu<L72s%Ob1@Y0}i""#+M-;]p >9V=Rd3wlc&k:?TrUaQGSfx"
1,"^PN{4y5qm'Cu<L72s%Ob1@Y0}i""#+M-;]p", >9V=Rd3wlc&k:?TrUaQGSfx,"^PN{4y5qm'Cu<L72s%Ob1@Y0}i""#+M-;]p >9V=Rd3wlc&k:?TrUaQGSfx"
2,~J_/Zzh\(X8A.|[Fj,"*Dvn!)EgH6`WoKI$Bt,e","~J_/Zzh\(X8A.|[Fj*Dvn!)EgH6`WoKI$Bt,e"
3, >9V=Rd3w,lc&k:?TrUaQGSfx, >9V=Rd3wlc&k:?TrUaQGSfx
4,^PN{4y5qm'Cu<L72s%,"Ob1@Y0}i""#+M-;]p","^PN{4y5qm'Cu<L72s%Ob1@Y0}i""#+M-;]p"
5,*Dvn!)EgH6,"`WoKI$Bt,e","*Dvn!)EgH6`WoKI$Bt,e"
6,~J_/Zzh\,(X8A.|[Fj,~J_/Zzh\(X8A.|[Fj
7,lc&k:?T,rUaQGSfx,lc&k:?TrUaQGSfx
8, >9,V=Rd3w, >9V=Rd3w
9,^PN{4y5,qm'Cu<L72s%,^PN{4y5qm'Cu<L72s%
10,Ob1@Y0}i,"""#+M-;]p","Ob1@Y0}i""#+M-;]p"
11,`WoK,"I$Bt,e","`WoKI$Bt,e"
12,*Dvn!),EgH6,*Dvn!)EgH6
13,(X8A,.|[Fj,(X8A.|[Fj
14,~J_/,Zzh\,~J_/Zzh\
15,lc&k,:?T,lc&k:?T
16,rUaQ,GSfx,rUaQGSfx
17,V=R,d3w,V=Rd3w
18, ,>9, >9
19,"""#+",M-;]p,"""#+M-;]p"
20,Ob1@Y,0}i,Ob1@Y0}i
21,qm'Cu,<L72s%,qm'Cu<L72s%
22,^PN{,4y5,^PN{4y5
23,I$B,"t,e","I$Bt,e"
24,Eg,H6,EgH6
25,`W,oK,`WoK
26,*D,vn!),*Dvn!)
27,Zz,h\,Zzh\
28,(X,8A,(X8A
29,.|,[Fj,.|[Fj
30,~J,_/,~J_/
31,d,3w,d3w
32,:?,T,:?T
33,rU,aQ,rUaQ
34,lc,&k,lc&k
35,GS,fx,GSfx
36,V,=R,V=R
37,>,9,>9
38,0},i,0}i
39,"""#",+,"""#+"
40,^P,N{,^PN{
41,4,y5,4y5
42,M-;,]p,M-;]p
43,qm',Cu,qm'Cu
44,Ob1,@Y,Ob1@Y
45,<,L72s%,<L72s%
46,t,",e","t,e"
47,o,K,oK
48,H,6,H6
49,E,g,Eg
50,`,W,`W
51,I,$B,I$B
52,vn,!),vn!)
53,(,X,(X
54,.,|,.|
55,[F,j,[Fj
56,Z,z,Zz
57,*,D,*D
58,_,/,_/
59,8,A,8A
60,h,\,h\
61,f,x,fx
62,G,S,GS
63,r,U,rU
64,l,c,lc
65,=,R,=R
66,3,w,3w
67,:,?,:?
68,a,Q,aQ
69,~,J,~J
70,&,k,&k
71,q,m',qm'
72,0,},0}
73,@,Y,@Y
74,M-,;,M-;
75,",",e,",e"
76,C,u,Cu
77,],p,]p
78,y,5,y5
79,L,72s%,L72s%
80,N,{,N{
81,^,P,^P
82,O,b1,Ob1
83,"""",#,"""#"
84,$,B,$B
85,!,),!)
86,v,n,vn
87,[,F,[F
88,b,1,b1
89,m,',m'
90,M,-,M-
91,72,s%,72s%
92,7,2,72
93,s,%,s%
