,left,right,combine
0,v7b=_rQ*HXMG$`9(q;l>c|}gNVsDjY.I'0/+-,"TCx:oSfuOi5""k1 )Jw&R,[eW?]Z6y4F\hEn{da<^Lp3Pmt8@%z!BA2~K#U","v7b=_rQ*HXMG$`9(q;l>c|}gNVsDjY.I'0/+-TCx:oSfuOi5""k1 )Jw&R,[eW?]Z6y4F\hEn{da<^Lp3Pmt8@%z!BA2~K#U"
1,"TCx:oSfuOi5""k1 )Jw&R,[eW?]Z6",y4F\hEn{da<^Lp3Pmt8@%z!BA2~K#U,"TCx:oSfuOi5""k1 )Jw&R,[eW?]Z6y4F\hEn{da<^Lp3Pmt8@%z!BA2~K#U"
2,v7b=_rQ*HXMG$`9(q,;l>c|}gNVsDjY.I'0/+-,v7b=_rQ*HXMG$`9(q;l>c|}gNVsDjY.I'0/+-
3,y4F\hEn{da<^,Lp3Pmt8@%z!BA2~K#U,y4F\hEn{da<^Lp3Pmt8@%z!BA2~K#U
4,"TCx:oSfuOi5""","k1 )Jw&R,[eW?]Z6","TCx:oSfuOi5""k1 )Jw&R,[eW?]Z6"
5,;l>c|}gNVsDj,Y.I'0/+-,;l>c|}gNVsDjY.I'0/+-
6,v7b=_rQ*,HXMG$`9(q,v7b=_rQ*HXMG$`9(q
7,Lp3Pmt8@,%z!BA2~K#U,Lp3Pmt8@%z!BA2~K#U
8,y4F\h,En{da<^,y4F\hEn{da<^
9,k1 )Jw&,"R,[eW?]Z6","k1 )Jw&R,[eW?]Z6"
10,TCx:,"oSfuOi5""","TCx:oSfuOi5"""
11,Y.I',0/+-,Y.I'0/+-
12,;l>c|},gNVsDj,;l>c|}gNVsDj
13,HXMG,$`9(q,HXMG$`9(q
14,v7b=,_rQ*,v7b=_rQ*
15,%z!B,A2~K#U,%z!BA2~K#U
16,Lp3,Pmt8@,Lp3Pmt8@
17,En{,da<^,En{da<^
18,y4,F\h,y4F\h
19,k1 ,)Jw&,k1 )Jw&
20,oSfu,"Oi5""","oSfuOi5"""
21,"R,[eW?",]Z6,"R,[eW?]Z6"
22,TC,x:,TCx:
23,0/,+-,0/+-
24,Y.,I',Y.I'
25,gNVs,Dj,gNVsDj
26,;l>,c|},;l>c|}
27,HX,MG,HXMG
28,$`9,(q,$`9(q
29,_r,Q*,_rQ*
30,%z,!B,%z!B
31,v7,b=,v7b=
32,A2~K,#U,A2~K#U
33,Pmt,8@,Pmt8@
34,Lp,3,Lp3
35,da,<^,da<^
36,E,n{,En{
37,F,\h,F\h
38,Oi,"5""","Oi5"""
39,],Z6,]Z6
40,y,4,y4
41,"R,",[eW?,"R,[eW?"
42,)J,w&,)Jw&
43,oSf,u,oSfu
44,k1, ,k1 
45,x,:,x:
46,0,/,0/
47,T,C,TC
48,+,-,+-
49,I,',I'
50,c,|},c|}
51,D,j,Dj
52,;l,>,;l>
53,Y,.,Y.
54,gN,Vs,gNVs
55,M,G,MG
56,(,q,(q
57,H,X,HX
58,Q,*,Q*
59,$`,9,$`9
60,v,7,v7
61,#,U,#U
62,8,@,8@
63,A2~,K,A2~K
64,_,r,_r
65,b,=,b=
66,!,B,!B
67,%,z,%z
68,P,mt,Pmt
69,n,{,n{
70,d,a,da
71,L,p,Lp
72,<,^,<^
73,\,h,\h
74,[,eW?,[eW?
75,R,",","R,"
76,O,i,Oi
77,w,&,w&
78,o,Sf,oSf
79,Z,6,Z6
80,5,"""","5"""
81,k,1,k1
82,),J,)J
83,V,s,Vs
84,|,},|}
85,;,l,;l
86,g,N,gN
87,$,`,$`
88,m,t,mt
89,A2,~,A2~
90,S,f,Sf
91,eW,?,eW?
92,A,2,A2
93,e,W,eW
