,left,right,combine
0,(sW6p`[aQ:y5b|>+uzixESHhkAnv4lK@P^I)d&7,"~V!$fDZ,q?=L3j8*e-/T}BRgoF1].wJ\ N;""C_0MY2OmUc{9<#Gt%r'X","(sW6p`[aQ:y5b|>+uzixESHhkAnv4lK@P^I)d&7~V!$fDZ,q?=L3j8*e-/T}BRgoF1].wJ\ N;""C_0MY2OmUc{9<#Gt%r'X"
1,"~V!$fDZ,q?=L3j8*e-/T}BRgoF","1].wJ\ N;""C_0MY2OmUc{9<#Gt%r'X","~V!$fDZ,q?=L3j8*e-/T}BRgoF1].wJ\ N;""C_0MY2OmUc{9<#Gt%r'X"
2,(sW6p`[aQ:y5b|>+,uzixESHhkAnv4lK@P^I)d&7,(sW6p`[aQ:y5b|>+uzixESHhkAnv4lK@P^I)d&7
3,"1].wJ\ N;""C_0M",Y2OmUc{9<#Gt%r'X,"1].wJ\ N;""C_0MY2OmUc{9<#Gt%r'X"
4,"~V!$fDZ,q?",=L3j8*e-/T}BRgoF,"~V!$fDZ,q?=L3j8*e-/T}BRgoF"
5,uzixESHhkAn,v4lK@P^I)d&7,uzixESHhkAnv4lK@P^I)d&7
6,(sW6p`[a,Q:y5b|>+,(sW6p`[aQ:y5b|>+
7,Y2OmUc{9<,#Gt%r'X,Y2OmUc{9<#Gt%r'X
8,1].wJ\ ,"N;""C_0M","1].wJ\ N;""C_0M"
9,=L3j8*e-/,T}BRgoF,=L3j8*e-/T}BRgoF
10,~V!$,"fDZ,q?","~V!$fDZ,q?"
11,v4lK@P^I,)d&7,v4lK@P^I)d&7
12,uzixES,HhkAn,uzixESHhkAn
13,(sW6,p`[a,(sW6p`[a
14,Q:y5,b|>+,Q:y5b|>+
15,#Gt,%r'X,#Gt%r'X
16,"N;""C",_0M,"N;""C_0M"
17,Y2Om,Uc{9<,Y2OmUc{9<
18,1].,wJ\ ,1].wJ\ 
19,T}BR,goF,T}BRgoF
20,fDZ,",q?","fDZ,q?"
21,=L3j8,*e-/,=L3j8*e-/
22,~V,!$,~V!$
23,)d,&7,)d&7
24,Hhk,An,HhkAn
25,v4lK,@P^I,v4lK@P^I
26,uzix,ES,uzixES
27,b|,>+,b|>+
28,p`,[a,p`[a
29,%r,'X,%r'X
30,(s,W6,(sW6
31,Q:y,5,Q:y5
32,#,Gt,#Gt
33,Y2,Om,Y2Om
34,_,0M,_0M
35,wJ,\ ,wJ\ 
36,N;,"""C","N;""C"
37,Uc{,9<,Uc{9<
38,1,].,1].
39,go,F,goF
40,*e,-/,*e-/
41,=,L3j8,=L3j8
42,",q",?,",q?"
43,T},BR,T}BR
44,fD,Z,fDZ
45,!,$,!$
46,&,7,&7
47,),d,)d
48,~,V,~V
49,A,n,An
50,v4l,K,v4lK
51,uz,ix,uzix
52,@P^,I,@P^I
53,H,hk,Hhk
54,E,S,ES
55,>,+,>+
56,(,s,(s
57,W,6,W6
58,Q:,y,Q:y
59,p,`,p`
60,%,r,%r
61,[,a,[a
62,b,|,b|
63,',X,'X
64,G,t,Gt
65,],.,].
66,N,;,N;
67,9,<,9<
68,0,M,0M
69,\, ,\ 
70,w,J,wJ
71,Y,2,Y2
72,O,m,Om
73,Uc,{,Uc{
74,"""",C,"""C"
75,B,R,BR
76,*,e,*e
77,L,3j8,L3j8
78,T,},T}
79,",",q,",q"
80,f,D,fD
81,g,o,go
82,-,/,-/
83,v,4l,v4l
84,u,z,uz
85,i,x,ix
86,@,P^,@P^
87,h,k,hk
88,Q,:,Q:
89,U,c,Uc
90,3,j8,3j8
91,4,l,4l
92,P,^,P^
93,j,8,j8
