,left,right,combine
0,"M_m\wa,@ d95~SQABT>$?3Nj{I(""0fvr=%JO8b&",n!-#g1W;+Ch]D<6^4pU}F'7E*l|KtyZH:.LPzc[kiso2x`XqeYRGu/)V,"M_m\wa,@ d95~SQABT>$?3Nj{I(""0fvr=%JO8b&n!-#g1W;+Ch]D<6^4pU}F'7E*l|KtyZH:.LPzc[kiso2x`XqeYRGu/)V"
1,n!-#g1W;+Ch]D<6^4pU}F'7,E*l|KtyZH:.LPzc[kiso2x`XqeYRGu/)V,n!-#g1W;+Ch]D<6^4pU}F'7E*l|KtyZH:.LPzc[kiso2x`XqeYRGu/)V
2,"M_m\wa,@ d95~SQAB","T>$?3Nj{I(""0fvr=%JO8b&","M_m\wa,@ d95~SQABT>$?3Nj{I(""0fvr=%JO8b&"
3,E*l|KtyZH:.LPz,c[kiso2x`XqeYRGu/)V,E*l|KtyZH:.LPzc[kiso2x`XqeYRGu/)V
4,n!-#g1W;+Ch],D<6^4pU}F'7,n!-#g1W;+Ch]D<6^4pU}F'7
5,T>$?3Nj{I,"(""0fvr=%JO8b&","T>$?3Nj{I(""0fvr=%JO8b&"
6,"M_m\wa,@ ",d95~SQAB,"M_m\wa,@ d95~SQAB"
7,c[kiso2x,`XqeYRGu/)V,c[kiso2x`XqeYRGu/)V
8,E*l|KtyZ,H:.LPz,E*l|KtyZH:.LPz
9,D<6^4,pU}F'7,D<6^4pU}F'7
10,"(""0fvr",=%JO8b&,"(""0fvr=%JO8b&"
11,n!-#g,1W;+Ch],n!-#g1W;+Ch]
12,T>$?3,Nj{I,T>$?3Nj{I
13,d95~,SQAB,d95~SQAB
14,M_m\wa,",@ ","M_m\wa,@ "
15,c[k,iso2x,c[kiso2x
16,`Xqe,YRGu/)V,`XqeYRGu/)V
17,H:.,LPz,H:.LPz
18,E*l|,KtyZ,E*l|KtyZ
19,pU},F'7,pU}F'7
20,D<6,^4,D<6^4
21,"(""0f",vr,"(""0fvr"
22,1W;,+Ch],1W;+Ch]
23,=%J,O8b&,=%JO8b&
24,n!-,#g,n!-#g
25,SQ,AB,SQAB
26,T>,$?3,T>$?3
27,Nj,{I,Nj{I
28,d9,5~,d95~
29,",@", ,",@ "
30,is,o2x,iso2x
31,M_m,\wa,M_m\wa
32,YR,Gu/)V,YRGu/)V
33,`X,qe,`Xqe
34,c,[k,c[k
35,LP,z,LPz
36,H:,.,H:.
37,E*,l|,E*l|
38,F,'7,F'7
39,Kt,yZ,KtyZ
40,p,U},pU}
41,^,4,^4
42,D<,6,D<6
43,=%,J,=%J
44,n,!-,n!-
45,#,g,#g
46,1W,;,1W;
47,"(""0",f,"(""0f"
48,O8b,&,O8b&
49,+C,h],+Ch]
50,v,r,vr
51,5,~,5~
52,S,Q,SQ
53,T,>,T>
54,{,I,{I
55,A,B,AB
56,N,j,Nj
57,$?,3,$?3
58,d,9,d9
59,[,k,[k
60,q,e,qe
61,",",@,",@"
62,Y,R,YR
63,`,X,`X
64,M_,m,M_m
65,Gu/),V,Gu/)V
66,i,s,is
67,o2,x,o2x
68,\w,a,\wa
69,L,P,LP
70,U,},U}
71,l,|,l|
72,y,Z,yZ
73,',7,'7
74,K,t,Kt
75,H,:,H:
76,E,*,E*
77,h,],h]
78,1,W,1W
79,+,C,+C
80,O,8b,O8b
81,=,%,=%
82,!,-,!-
83,D,<,D<
84,"(""",0,"(""0"
85,$,?,$?
86,o,2,o2
87,M,_,M_
88,Gu/,),Gu/)
89,\,w,\w
90,8,b,8b
91,(,"""","("""
92,G,u/,Gu/
93,u,/,u/
