,left,right,combine
0,"y+*e<nbf'2R%KL3jw,Es|MWBxY=mG/;X9Td~Av^lz?","[(&_N`SFcgV{ia78>t6o"":0DZ#\) P5Q@p!}kq-JI4.uhr$1UHC]O","y+*e<nbf'2R%KL3jw,Es|MWBxY=mG/;X9Td~Av^lz?[(&_N`SFcgV{ia78>t6o"":0DZ#\) P5Q@p!}kq-JI4.uhr$1UHC]O"
1,[(&_N`SFcgV{ia78>t6o,""":0DZ#\) P5Q@p!}kq-JI4.uhr$1UHC]O","[(&_N`SFcgV{ia78>t6o"":0DZ#\) P5Q@p!}kq-JI4.uhr$1UHC]O"
2,"y+*e<nbf'2R%KL3jw,",Es|MWBxY=mG/;X9Td~Av^lz?,"y+*e<nbf'2R%KL3jw,Es|MWBxY=mG/;X9Td~Av^lz?"
3,""":0DZ#\) P5Q@p!",}kq-JI4.uhr$1UHC]O,""":0DZ#\) P5Q@p!}kq-JI4.uhr$1UHC]O"
4,[(&_N`SF,cgV{ia78>t6o,[(&_N`SFcgV{ia78>t6o
5,Es|MWBxY=mG,/;X9Td~Av^lz?,Es|MWBxY=mG/;X9Td~Av^lz?
6,y+*e<nbf'2,"R%KL3jw,","y+*e<nbf'2R%KL3jw,"
7,}kq-JI4.uh,r$1UHC]O,}kq-JI4.uhr$1UHC]O
8,""":0DZ#\)", P5Q@p!,""":0DZ#\) P5Q@p!"
9,cgV{i,a78>t6o,cgV{ia78>t6o
10,[(&_,N`SF,[(&_N`SF
11,/;X9Td~Av,^lz?,/;X9Td~Av^lz?
12,Es|,MWBxY=mG,Es|MWBxY=mG
13,R%KL,"3jw,","R%KL3jw,"
14,y+*e<,nbf'2,y+*e<nbf'2
15,}kq-J,I4.uh,}kq-JI4.uh
16,r$1,UHC]O,r$1UHC]O
17, P5Q,@p!, P5Q@p!
18,a78,>t6o,a78>t6o
19,""":0D",Z#\),""":0DZ#\)"
20,cg,V{i,cgV{i
21,N`,SF,N`SF
22,[(,&_,[(&_
23,^l,z?,^lz?
24,/;,X9Td~Av,/;X9Td~Av
25,MW,BxY=mG,MWBxY=mG
26,3j,"w,","3jw,"
27,R%,KL,R%KL
28,Es,|,Es|
29,nbf,'2,nbf'2
30,I4.,uh,I4.uh
31,r,$1,r$1
32,UH,C]O,UHC]O
33,}kq,-J,}kq-J
34,@p,!,@p!
35,y+*,e<,y+*e<
36, ,P5Q, P5Q
37,>t,6o,>t6o
38,Z#,\),Z#\)
39,a7,8,a78
40,""":",0D,""":0D"
41,V,{i,V{i
42,c,g,cg
43,S,F,SF
44,N,`,N`
45,[,(,[(
46,X9T,d~Av,X9Td~Av
47,/,;,/;
48,^,l,^l
49,&,_,&_
50,BxY,=mG,BxY=mG
51,z,?,z?
52,',2,'2
53,K,L,KL
54,E,s,Es
55,3,j,3j
56,M,W,MW
57,R,%,R%
58,w,",","w,"
59,U,H,UH
60,y+,*,y+*
61,u,h,uh
62,$,1,$1
63,e,<,e<
64,},kq,}kq
65,-,J,-J
66,C],O,C]O
67,I4,.,I4.
68,nb,f,nbf
69,@,p,@p
70,P,5Q,P5Q
71,0,D,0D
72,{,i,{i
73,6,o,6o
74,Z,#,Z#
75,"""",:,""":"
76,\,),\)
77,a,7,a7
78,>,t,>t
79,=m,G,=mG
80,B,xY,BxY
81,X9,T,X9T
82,d~A,v,d~Av
83,C,],C]
84,I,4,I4
85,n,b,nb
86,k,q,kq
87,5,Q,5Q
88,y,+,y+
89,X,9,X9
90,=,m,=m
91,x,Y,xY
92,d~,A,d~A
93,d,~,d~
