,left,right,combine
0,xNV@[L=%_1FOuM#yR!^`k 8nrfigJ,"YP$>""sK|z{6}E~jAd-5Xlm)<W+'Gqo9*2;?3t./bS]U:,D\chTZewB4Cv(7&a0IHpQ","xNV@[L=%_1FOuM#yR!^`k 8nrfigJYP$>""sK|z{6}E~jAd-5Xlm)<W+'Gqo9*2;?3t./bS]U:,D\chTZewB4Cv(7&a0IHpQ"
1,"YP$>""sK|z{6}E~jAd-5Xlm)<W+'Gq","o9*2;?3t./bS]U:,D\chTZewB4Cv(7&a0IHpQ","YP$>""sK|z{6}E~jAd-5Xlm)<W+'Gqo9*2;?3t./bS]U:,D\chTZewB4Cv(7&a0IHpQ"
2,xNV@[L=%_1FOuM,#yR!^`k 8nrfigJ,xNV@[L=%_1FOuM#yR!^`k 8nrfigJ
3,o9*2;?3t./bS],"U:,D\chTZewB4Cv(7&a0IHpQ","o9*2;?3t./bS]U:,D\chTZewB4Cv(7&a0IHpQ"
4,"YP$>""sK|z{6}E~jA",d-5Xlm)<W+'Gq,"YP$>""sK|z{6}E~jAd-5Xlm)<W+'Gq"
5,#yR!^`k, 8nrfigJ,#yR!^`k 8nrfigJ
6,xNV@[L,=%_1FOuM,xNV@[L=%_1FOuM
7,"U:,D\chTZewB",4Cv(7&a0IHpQ,"U:,D\chTZewB4Cv(7&a0IHpQ"
8,o9*2;?3,t./bS],o9*2;?3t./bS]
9,"YP$>""s",K|z{6}E~jA,"YP$>""sK|z{6}E~jA"
10,d-5Xlm)<,W+'Gq,d-5Xlm)<W+'Gq
11, 8,nrfigJ, 8nrfigJ
12,=%_1,FOuM,=%_1FOuM
13,#yR!,^`k,#yR!^`k
14,xN,V@[L,xNV@[L
15,t./b,S],t./bS]
16,"U:,D\",chTZewB,"U:,D\chTZewB"
17,4Cv(,7&a0IHpQ,4Cv(7&a0IHpQ
18,o9*,2;?3,o9*2;?3
19,W+,'Gq,W+'Gq
20,d-5X,lm)<,d-5Xlm)<
21,K|z{6},E~jA,K|z{6}E~jA
22,YP$>,"""s","YP$>""s"
23,nr,figJ,nrfigJ
24, ,8, 8
25,^,`k,^`k
26,FO,uM,FOuM
27,=%,_1,=%_1
28,#y,R!,#yR!
29,V@,[L,V@[L
30,7&a0,IHpQ,7&a0IHpQ
31,2;?,3,2;?3
32,chTZ,ewB,chTZewB
33,x,N,xN
34,S,],S]
35,4,Cv(,4Cv(
36,t.,/b,t./b
37,U:,",D\","U:,D\"
38,o9,*,o9*
39,W,+,W+
40,YP,$>,YP$>
41,lm,)<,lm)<
42,fi,gJ,figJ
43,d-,5X,d-5X
44,E~,jA,E~jA
45,K|z{,6},K|z{6}
46,"""",s,"""s"
47,',Gq,'Gq
48,n,r,nr
49,R,!,R!
50,F,O,FO
51,#,y,#y
52,_,1,_1
53,u,M,uM
54,`,k,`k
55,=,%,=%
56,[,L,[L
57,IHp,Q,IHpQ
58,",D",\,",D\"
59,Cv,(,Cv(
60,t,.,t.
61,ch,TZ,chTZ
62,2;,?,2;?
63,7&a,0,7&a0
64,V,@,V@
65,/,b,/b
66,e,wB,ewB
67,U,:,U:
68,o,9,o9
69,g,J,gJ
70,l,m,lm
71,6,},6}
72,E,~,E~
73,),<,)<
74,d,-,d-
75,G,q,Gq
76,Y,P,YP
77,f,i,fi
78,$,>,$>
79,j,A,jA
80,5,X,5X
81,K|z,{,K|z{
82,7&,a,7&a
83,2,;,2;
84,",",D,",D"
85,T,Z,TZ
86,w,B,wB
87,I,Hp,IHp
88,C,v,Cv
89,c,h,ch
90,K,|z,K|z
91,|,z,|z
92,H,p,Hp
93,7,&,7&
