,left,right,combine
0,-6|/m^GZo(gAf\NO&qIPQY)Tuve>=8D3FdbEW,"1#r5;SJpK4~j'k}.h9l:z+X$7V`R[ns<{*!awHyiLM0UcB2""?t% ]_,x@C","-6|/m^GZo(gAf\NO&qIPQY)Tuve>=8D3FdbEW1#r5;SJpK4~j'k}.h9l:z+X$7V`R[ns<{*!awHyiLM0UcB2""?t% ]_,x@C"
1,1#r5;SJpK4~j'k}.h9l:z+X$7V`R[n,"s<{*!awHyiLM0UcB2""?t% ]_,x@C","1#r5;SJpK4~j'k}.h9l:z+X$7V`R[ns<{*!awHyiLM0UcB2""?t% ]_,x@C"
2,-6|/m^GZo(gAf\NO&qI,PQY)Tuve>=8D3FdbEW,-6|/m^GZo(gAf\NO&qIPQY)Tuve>=8D3FdbEW
3,s<{*!awHyiLM0,"UcB2""?t% ]_,x@C","s<{*!awHyiLM0UcB2""?t% ]_,x@C"
4,1#r5;SJpK4~j',k}.h9l:z+X$7V`R[n,1#r5;SJpK4~j'k}.h9l:z+X$7V`R[n
5,PQY)Tuve>=,8D3FdbEW,PQY)Tuve>=8D3FdbEW
6,-6|/m^GZo,(gAf\NO&qI,-6|/m^GZo(gAf\NO&qI
7,"UcB2""?","t% ]_,x@C","UcB2""?t% ]_,x@C"
8,s<{*!,awHyiLM0,s<{*!awHyiLM0
9,k}.h9l:z+,X$7V`R[n,k}.h9l:z+X$7V`R[n
10,1#r5;S,JpK4~j',1#r5;SJpK4~j'
11,8D3F,dbEW,8D3FdbEW
12,-6|/,m^GZo,-6|/m^GZo
13,(gAf\N,O&qI,(gAf\NO&qI
14,PQY)T,uve>=,PQY)Tuve>=
15,t% ,"]_,x@C","t% ]_,x@C"
16,UcB,"2""?","UcB2""?"
17,awHy,iLM0,awHyiLM0
18,s<,{*!,s<{*!
19,k}.h9,l:z+,k}.h9l:z+
20,JpK4,~j',JpK4~j'
21,X$7V`,R[n,X$7V`R[n
22,1#r5,;S,1#r5;S
23,8D,3F,8D3F
24,db,EW,dbEW
25,(gA,f\N,(gAf\N
26,O&,qI,O&qI
27,uv,e>=,uve>=
28,PQ,Y)T,PQY)T
29,m^G,Zo,m^GZo
30,-6,|/,-6|/
31,],"_,x@C","]_,x@C"
32,t%, ,t% 
33,"2""",?,"2""?"
34,Uc,B,UcB
35,awH,y,awHy
36,iL,M0,iLM0
37,{,*!,{*!
38,s,<,s<
39,JpK,4,JpK4
40,R,[n,R[n
41,l:z,+,l:z+
42,X$,7V`,X$7V`
43,k},.h9,k}.h9
44,;,S,;S
45,~j,',~j'
46,d,b,db
47,E,W,EW
48,1,#r5,1#r5
49,3,F,3F
50,8,D,8D
51,q,I,qI
52,e,>=,e>=
53,P,Q,PQ
54,-,6,-6
55,m,^G,m^G
56,|,/,|/
57,O,&,O&
58,f,\N,f\N
59,"_,",x@C,"_,x@C"
60,(g,A,(gA
61,u,v,uv
62,Z,o,Zo
63,Y),T,Y)T
64,t,%,t%
65,2,"""","2"""
66,M,0,M0
67,i,L,iL
68,*,!,*!
69,aw,H,awH
70,U,c,Uc
71,Jp,K,JpK
72,~,j,~j
73,[,n,[n
74,k,},k}
75,7V,`,7V`
76,.,h9,.h9
77,l,:z,l:z
78,X,$,X$
79,#,r5,#r5
80,_,",","_,"
81,(,g,(g
82,Y,),Y)
83,^,G,^G
84,>,=,>=
85,\,N,\N
86,x@,C,x@C
87,a,w,aw
88,J,p,Jp
89,h,9,h9
90,:,z,:z
91,r,5,r5
92,7,V,7V
93,x,@,x@
