,left,right,combine
0,"4%h5Y 7zDPg/=tu*d$+V_LT(r@#eyQv:8NJ,","k9['m^<\p6xUBaHMiGcR`]C3w}slZ{OWX)>n.-boEj|0~!S1?"";qFIAfK&2","4%h5Y 7zDPg/=tu*d$+V_LT(r@#eyQv:8NJ,k9['m^<\p6xUBaHMiGcR`]C3w}slZ{OWX)>n.-boEj|0~!S1?"";qFIAfK&2"
1,k9['m^<\p6xUBaHMiGcR`]C3w}s,"lZ{OWX)>n.-boEj|0~!S1?"";qFIAfK&2","k9['m^<\p6xUBaHMiGcR`]C3w}slZ{OWX)>n.-boEj|0~!S1?"";qFIAfK&2"
2,4%h5Y 7zDPg/=tu*,"d$+V_LT(r@#eyQv:8NJ,","4%h5Y 7zDPg/=tu*d$+V_LT(r@#eyQv:8NJ,"
3,lZ{OWX)>n.-bo,"Ej|0~!S1?"";qFIAfK&2","lZ{OWX)>n.-boEj|0~!S1?"";qFIAfK&2"
4,k9['m^<\p6x,UBaHMiGcR`]C3w}s,k9['m^<\p6xUBaHMiGcR`]C3w}s
5,d$+V_LT(r,"@#eyQv:8NJ,","d$+V_LT(r@#eyQv:8NJ,"
6,4%h5Y 7z,DPg/=tu*,4%h5Y 7zDPg/=tu*
7,Ej|0~!S1?,""";qFIAfK&2","Ej|0~!S1?"";qFIAfK&2"
8,lZ{OWX,)>n.-bo,lZ{OWX)>n.-bo
9,UBaHMi,GcR`]C3w}s,UBaHMiGcR`]C3w}s
10,k9['m^,<\p6x,k9['m^<\p6x
11,@#eyQv,":8NJ,","@#eyQv:8NJ,"
12,d$+V,_LT(r,d$+V_LT(r
13,DPg/,=tu*,DPg/=tu*
14,4%h5Y, 7z,4%h5Y 7z
15,""";qF",IAfK&2,""";qFIAfK&2"
16,Ej|0~,!S1?,Ej|0~!S1?
17,)>n,.-bo,)>n.-bo
18,lZ,{OWX,lZ{OWX
19,GcR,`]C3w}s,GcR`]C3w}s
20,UBa,HMi,UBaHMi
21,<\,p6x,<\p6x
22,k9[,'m^,k9['m^
23,@#e,yQv,@#eyQv
24,:8N,"J,",":8NJ,"
25,_L,T(r,_LT(r
26,DP,g/,DPg/
27,d$,+V,d$+V
28,=t,u*,=tu*
29, ,7z, 7z
30,4%h,5Y,4%h5Y
31,IAf,K&2,IAfK&2
32,!S,1?,!S1?
33,""";",qF,""";qF"
34,Ej|,0~,Ej|0~
35,),>n,)>n
36,.-,bo,.-bo
37,{O,WX,{OWX
38,l,Z,lZ
39,`],C3w}s,`]C3w}s
40,H,Mi,HMi
41,G,cR,GcR
42,UB,a,UBa
43,p,6x,p6x
44,<,\,<\
45,',m^,'m^
46,T,(r,T(r
47,k,9[,k9[
48,J,",","J,"
49,y,Qv,yQv
50,@,#e,@#e
51,:8,N,:8N
52,_,L,_L
53,d,$,d$
54,7,z,7z
55,+,V,+V
56,g,/,g/
57,=,t,=t
58,D,P,DP
59,u,*,u*
60,5,Y,5Y
61,4,%h,4%h
62,q,F,qF
63,"""",;,""";"
64,!,S,!S
65,1,?,1?
66,0,~,0~
67,K&,2,K&2
68,I,Af,IAf
69,E,j|,Ej|
70,b,o,bo
71,.,-,.-
72,W,X,WX
73,>,n,>n
74,{,O,{O
75,C3w,}s,C3w}s
76,c,R,cR
77,`,],`]
78,M,i,Mi
79,6,x,6x
80,U,B,UB
81,m,^,m^
82,(,r,(r
83,:,8,:8
84,Q,v,Qv
85,9,[,9[
86,#,e,#e
87,%,h,%h
88,K,&,K&
89,j,|,j|
90,A,f,Af
91,},s,}s
92,C3,w,C3w
93,C,3,C3
