,left,right,combine
0,"6Z3jG5F_""2QB~WM@4}Y>%xD0fu*wSP+O(XV8cAC","-bNg\Etn[vzoy|;9ie/lhpk]RUK`#1=)!7.J<s{,'?Im$H LT^ad:r&q","6Z3jG5F_""2QB~WM@4}Y>%xD0fu*wSP+O(XV8cAC-bNg\Etn[vzoy|;9ie/lhpk]RUK`#1=)!7.J<s{,'?Im$H LT^ad:r&q"
1,-bNg\Etn[vzoy|;9ie/lhpk]R,"UK`#1=)!7.J<s{,'?Im$H LT^ad:r&q","-bNg\Etn[vzoy|;9ie/lhpk]RUK`#1=)!7.J<s{,'?Im$H LT^ad:r&q"
2,"6Z3jG5F_""2QB~WM@4}Y",>%xD0fu*wSP+O(XV8cAC,"6Z3jG5F_""2QB~WM@4}Y>%xD0fu*wSP+O(XV8cAC"
3,UK`#1=)!7.J<s{,",'?Im$H LT^ad:r&q","UK`#1=)!7.J<s{,'?Im$H LT^ad:r&q"
4,-bNg\Etn[v,zoy|;9ie/lhpk]R,-bNg\Etn[vzoy|;9ie/lhpk]R
5,>%xD0fu*wSP,+O(XV8cAC,>%xD0fu*wSP+O(XV8cAC
6,"6Z3jG5F_""2",QB~WM@4}Y,"6Z3jG5F_""2QB~WM@4}Y"
7,",'?Im$H ",LT^ad:r&q,",'?Im$H LT^ad:r&q"
8,UK`#1=),!7.J<s{,UK`#1=)!7.J<s{
9,zoy|;9i,e/lhpk]R,zoy|;9ie/lhpk]R
10,-bNg\,Etn[v,-bNg\Etn[v
11,+O(XV,8cAC,+O(XV8cAC
12,>%xD0,fu*wSP,>%xD0fu*wSP
13,QB~W,M@4}Y,QB~WM@4}Y
14,6Z3jG5,"F_""2","6Z3jG5F_""2"
15,LT^a,d:r&q,LT^ad:r&q
16,",'?I",m$H ,",'?Im$H "
17,!7.,J<s{,!7.J<s{
18,UK`#,1=),UK`#1=)
19,e/l,hpk]R,e/lhpk]R
20,zoy|,;9i,zoy|;9i
21,Etn,[v,Etn[v
22,8c,AC,8cAC
23,-bN,g\,-bNg\
24,>%x,D0,>%xD0
25,fu*,wSP,fu*wSP
26,+O,(XV,+O(XV
27,M@,4}Y,M@4}Y
28,QB,~W,QB~W
29,F_,"""2","F_""2"
30,6Z3,jG5,6Z3jG5
31,d:,r&q,d:r&q
32,LT,^a,LT^a
33,J<,s{,J<s{
34,m$H, ,m$H 
35,",'",?I,",'?I"
36,!,7.,!7.
37,UK,`#,UK`#
38,1,=),1=)
39,h,pk]R,hpk]R
40,;,9i,;9i
41,e,/l,e/l
42,[,v,[v
43,zo,y|,zoy|
44,E,tn,Etn
45,8,c,8c
46,-b,N,-bN
47,A,C,AC
48,g,\,g\
49,4},Y,4}Y
50,wS,P,wSP
51,f,u*,fu*
52,D,0,D0
53,(X,V,(XV
54,+,O,+O
55,>%,x,>%x
56,"""",2,"""2"
57,M,@,M@
58,Q,B,QB
59,~,W,~W
60,^,a,^a
61,r,&q,r&q
62,6,Z3,6Z3
63,j,G5,jG5
64,F,_,F_
65,d,:,d:
66,?,I,?I
67,L,T,LT
68,",",',",'"
69,m,$H,m$H
70,s,{,s{
71,J,<,J<
72,7,.,7.
73,=,),=)
74,`,#,`#
75,U,K,UK
76,pk],R,pk]R
77,9,i,9i
78,z,o,zo
79,y,|,y|
80,t,n,tn
81,/,l,/l
82,-,b,-b
83,4,},4}
84,>,%,>%
85,w,S,wS
86,(,X,(X
87,u,*,u*
88,&,q,&q
89,Z,3,Z3
90,G,5,G5
91,$,H,$H
92,p,k],pk]
93,k,],k]
