,left,right,combine
0,"2$!PU""YQKF.dLBaX-z@+ o<>[p4=&^`nISb\","?6Gk~wicJ}5#,]ejfM|0EuCZ*s:D{t_AyVg38RxNr/q%OTW;)7'(lHvm1h9","2$!PU""YQKF.dLBaX-z@+ o<>[p4=&^`nISb\?6Gk~wicJ}5#,]ejfM|0EuCZ*s:D{t_AyVg38RxNr/q%OTW;)7'(lHvm1h9"
1,"?6Gk~wicJ}5#,]ejfM|0EuCZ*s:",D{t_AyVg38RxNr/q%OTW;)7'(lHvm1h9,"?6Gk~wicJ}5#,]ejfM|0EuCZ*s:D{t_AyVg38RxNr/q%OTW;)7'(lHvm1h9"
2,"2$!PU""YQKF.dLBaX",-z@+ o<>[p4=&^`nISb\,"2$!PU""YQKF.dLBaX-z@+ o<>[p4=&^`nISb\"
3,D{t_AyVg38RxNr/q%O,TW;)7'(lHvm1h9,D{t_AyVg38RxNr/q%OTW;)7'(lHvm1h9
4,?6Gk~wicJ}5,"#,]ejfM|0EuCZ*s:","?6Gk~wicJ}5#,]ejfM|0EuCZ*s:"
5,-z@+ o<>,[p4=&^`nISb\,-z@+ o<>[p4=&^`nISb\
6,"2$!PU""YQ",KF.dLBaX,"2$!PU""YQKF.dLBaX"
7,TW;)7,'(lHvm1h9,TW;)7'(lHvm1h9
8,D{t_AyV,g38RxNr/q%O,D{t_AyVg38RxNr/q%O
9,"#,]ejf",M|0EuCZ*s:,"#,]ejfM|0EuCZ*s:"
10,?6Gk~wi,cJ}5,?6Gk~wicJ}5
11,-z@+, o<>,-z@+ o<>
12,[p4=&^,`nISb\,[p4=&^`nISb\
13,KF.d,LBaX,KF.dLBaX
14,2$!P,"U""YQ","2$!PU""YQ"
15,'(lHv,m1h9,'(lHvm1h9
16,D{t_,AyV,D{t_AyV
17,M|0EuC,Z*s:,M|0EuCZ*s:
18,g38RxNr,/q%O,g38RxNr/q%O
19,TW,;)7,TW;)7
20,"#,",]ejf,"#,]ejf"
21,cJ,}5,cJ}5
22,?6Gk~w,i,?6Gk~wi
23,`nI,Sb\,`nISb\
24,-z,@+,-z@+
25, o,<>, o<>
26,[p4,=&^,[p4=&^
27,LBa,X,LBaX
28,2$,!P,2$!P
29,KF,.d,KF.d
30,"U""",YQ,"U""YQ"
31,m1h,9,m1h9
32,T,W,TW
33,g38Rx,Nr,g38RxNr
34,/q,%O,/q%O
35,M|0Eu,C,M|0EuC
36,A,yV,AyV
37,D{t,_,D{t_
38,Z*,s:,Z*s:
39,;,)7,;)7
40,'(l,Hv,'(lHv
41,#,",","#,"
42,]ej,f,]ejf
43,},5,}5
44,c,J,cJ
45,?6Gk,~w,?6Gk~w
46,=&,^,=&^
47,[p,4,[p4
48,`,nI,`nI
49,-,z,-z
50,Sb,\,Sb\
51,<,>,<>
52,@,+,@+
53, ,o, o
54,L,Ba,LBa
55,Y,Q,YQ
56,2,$,2$
57,K,F,KF
58,.,d,.d
59,!,P,!P
60,U,"""","U"""
61,M|0,Eu,M|0Eu
62,N,r,Nr
63,m,1h,m1h
64,/,q,/q
65,D,{t,D{t
66,g38,Rx,g38Rx
67,'(,l,'(l
68,Z,*,Z*
69,),7,)7
70,s,:,s:
71,y,V,yV
72,H,v,Hv
73,%,O,%O
74,],ej,]ej
75,?,6Gk,?6Gk
76,=,&,=&
77,n,I,nI
78,~,w,~w
79,[,p,[p
80,S,b,Sb
81,B,a,Ba
82,g3,8,g38
83,e,j,ej
84,E,u,Eu
85,{,t,{t
86,M,|0,M|0
87,1,h,1h
88,',(,'(
89,R,x,Rx
90,6,Gk,6Gk
91,G,k,Gk
92,g,3,g3
93,|,0,|0
